Company;CI Name;CI Description;Domain;DNS Host Name;Priority;Region;System Role;Site Group;Manufacturer;Product Name;Additional Information;Site;Tier 1;Tier 2;Tier 3;Tag Number;NbrCells;Status;CI ID;Model Version
Airtel Uganda;ATC_Etam_NO4339-3G;ATC_Etam_NO4339-3G  | North;AAUG-ATC_Etam_NO4339-3G;ATC_Etam_NO4339-3G;Priority_5;North;3G;North;ZTE;NodeB-ZTE;;AAUG-NO4339;RAN;WCDMA/UMTS (3G);NodeB;RNC6_LRZR01;;Deployed;;
Airtel Uganda;Amudat_NO4081-3G;Amudat_NO4081-3G  | East;AAUG-Amudat_NO4081-3G;Amudat_NO4081-3G;Priority_5;East;3G;East;ZTE;NodeB-ZTE;;AAUG-NO4081;RAN;WCDMA/UMTS (3G);NodeB;RNC2_MGZR01;;Deployed;;
Airtel Uganda;Nawaikoke_b_EA5053-2G;Nawaikoke_b_EA5053-2G | East;AAUG-Nawaikoke_b_EA5053-2G;Nawaikoke_b_EA5053-2G;Priority_5;East;2G;East;ZTE;BTS-ZTE;;AAUG-EA5053;RAN;GSM (2G);BTS;BSC5_WAZB01;;Deployed;;
Airtel Uganda;Kalwana_WE2469-3G;Kalwana_WE2469-3G  | West;AAUG-Kalwana_WE2469-3G;Kalwana_WE2469-3G;Priority_5;West;3G;West;ZTE;NodeB-ZTE;;AAUG-WE2469;RAN;WCDMA/UMTS (3G);NodeB;RNC1_AHZR01;;Deployed;;
Airtel Uganda;Karuma_Warid _NO4034-2G;Karuma_Warid _NO4034-2G | West;AAUG-Karuma_Warid _NO4034-2G;Karuma_Warid _NO4034-2G;Priority_5;West;2G;West;ZTE;BTS-ZTE;;AAUG-NO4034;RAN;GSM (2G);BTS;BSC13_MDZB02;;Deployed;;
Airtel Uganda;Kyankowe _WE2115-3G;Kyankowe _WE2115-3G | West;AAUG-Kyankowe _WE2115-3G;Kyankowe _WE2115-3G;Priority_5;West;3G;West;ZTE;NodeB-ZTE;;AAUG-WE2115;RAN;WCDMA/UMTS (3G);NodeB;RNC1_AHZR01;;Deployed;;
Airtel Uganda;Gulu University_NO4181-SRAN;Gulu University_NO4181-SRAN  | North;AAUG-Gulu University_NO4181-SRAN;Gulu University_NO4181-SRAN;Priority_5;North;SRAN;North;ZTE;SBTS-ZTE;;AAUG-NO4181;RAN;Multi Techno;SingleRAN;;;Deployed;;
Airtel Uganda;Mubende2_WE2327-4G;Mubende2_WE2327-4G  | West;AAUG-Mubende2_WE2327-4G;Mubende2_WE2327-4G;Priority_5;West;4G;West;ZTE;eNodeB-ZTE;;AAUG-WE2327;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;ATC_Morulem_NO4323-2G;ATC_Morulem_NO4323-2G | North;AAUG-ATC_Morulem_NO4323-2G;ATC_Morulem_NO4323-2G;Priority_5;North;2G;North;ZTE;BTS-ZTE;;AAUG-NO4323;RAN;GSM (2G);BTS;BSC10_LRZB01;;Deployed;;
Airtel Uganda;ATC_Alere_NO4335-3G;ATC_Alere_NO4335-3G  | North;AAUG-ATC_Alere_NO4335-3G;ATC_Alere_NO4335-3G;Priority_5;North;3G;North;ZTE;NodeB-ZTE;;AAUG-NO4335;RAN;WCDMA/UMTS (3G);NodeB;RNC4_MDZR01;;Deployed;;
Airtel Uganda;ATC_Kirombe Biina_KA1794;ATC_Kirombe Biina_KA1794 | Central;AAUG-ATC_Kirombe Biina_KA1794;ATC_Kirombe Biina_KA1794;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1794;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Anyavu_NO4134-SRAN;Anyavu_NO4134-SRAN  | North;AAUG-Anyavu_NO4134-SRAN;Anyavu_NO4134-SRAN;Priority_5;North;SRAN;North;ZTE;SBTS-ZTE;;AAUG-NO4134;RAN;Multi Techno;SingleRAN;;;Deployed;;
Airtel Uganda;ATC_Waibingo_NO4308-SRAN;ATC_Waibingo_NO4308-SRAN  | North;AAUG-ATC_Waibingo_NO4308-SRAN;ATC_Waibingo_NO4308-SRAN;Priority_5;North;SRAN;North;ZTE;SBTS-ZTE;;AAUG-NO4308;RAN;Multi Techno;SingleRAN;;;Deployed;;
Airtel Uganda;Namungalwe_EA5419;Namungalwe_EA5419 | East;AAUG-Namungalwe_EA5419;Namungalwe_EA5419;Priority_5;East;4G;East;Huawei;eNodeB-Huawei;;AAUG-EA5419;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;KA1693-Kitetika-3G;KA1693-Kitetika-3G | Central;AAUG-KA1693-Kitetika-3G;KA1693-Kitetika-3G;Priority_5;Central;3G;Central;Huawei;NodeB-Huawei;;AAUG-KA1693;RAN;WCDMA/UMTS (3G);NodeB;AHRNC04;;Deployed;;
Airtel Uganda;Kafu-Warid _NO4031-2G;Kafu-Warid _NO4031-2G | West;AAUG-Kafu-Warid _NO4031-2G;Kafu-Warid _NO4031-2G;Priority_5;West;2G;West;ZTE;BTS-ZTE;;AAUG-NO4031;RAN;GSM (2G);BTS;BSC9_MDZB01;;Deployed;;
Airtel Uganda;Mubuku2_WE2201-4G;Mubuku2_WE2201-4G  | West;AAUG-Mubuku2_WE2201-4G;Mubuku2_WE2201-4G;Priority_5;West;4G;West;ZTE;eNodeB-ZTE;;AAUG-WE2201;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;OUL_Kijura_WE2011-4G;OUL_Kijura_WE2011-4G  | West;AAUG-OUL_Kijura_WE2011-4G;OUL_Kijura_WE2011-4G;Priority_5;West;4G;West;ZTE;eNodeB-ZTE;;AAUG-WE2011;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Hoima-Airtel_WE2190-3G;Hoima-Airtel_WE2190-3G  | West;AAUG-Hoima-Airtel_WE2190-3G;Hoima-Airtel_WE2190-3G;Priority_5;West;3G;West;ZTE;NodeB-ZTE;;AAUG-WE2190;RAN;WCDMA/UMTS (3G);NodeB;RNC4_MDZR01;;Deployed;;
Airtel Uganda;Paraa Safari Lodge_NO4178-SRAN;Paraa Safari Lodge_NO4178-SRAN  | North;AAUG-Paraa Safari Lodge_NO4178-SRAN;Paraa Safari Lodge_NO4178-SRAN;Priority_5;North;SRAN;North;ZTE;SBTS-ZTE;;AAUG-NO4178;RAN;Multi Techno;SingleRAN;;;Deployed;;
Airtel Uganda;Butiti_WTU _WE2126-SRAN;Butiti_WTU _WE2126-SRAN  | West;AAUG-Butiti_WTU _WE2126-SRAN;Butiti_WTU _WE2126-SRAN;Priority_5;West;SRAN;West;ZTE;SBTS-ZTE;;AAUG-WE2126;RAN;Multi Techno;SingleRAN;;;Deployed;;
Airtel Uganda;ATC_Alerek_NO4337-4G;ATC_Alerek_NO4337-4G  | North;AAUG-ATC_Alerek_NO4337-4G;ATC_Alerek_NO4337-4G;Priority_5;North;4G;North;ZTE;eNodeB-ZTE;;AAUG-NO4337;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;OUL_Kijomoro _NO4046-2G;OUL_Kijomoro _NO4046-2G | North;AAUG-OUL_Kijomoro _NO4046-2G;OUL_Kijomoro _NO4046-2G;Priority_5;North;2G;North;ZTE;BTS-ZTE;;AAUG-NO4046;RAN;GSM (2G);BTS;BSC13_MDZB02;;Deployed;;
Airtel Uganda;ATC_Kitwe_WE2105-2G;ATC_Kitwe_WE2105-2G | West;AAUG-ATC_Kitwe_WE2105-2G;ATC_Kitwe_WE2105-2G;Priority_5;West;2G;West;ZTE;BTS-ZTE;;AAUG-WE2105;RAN;GSM (2G);BTS;BSC6_RWZB01;;Deployed;;
Airtel Uganda;Apac _NO4002-2G;Apac _NO4002-2G | North;AAUG-Apac _NO4002-2G;Apac _NO4002-2G;Priority_5;North;2G;North;ZTE;BTS-ZTE;;AAUG-NO4002;RAN;GSM (2G);BTS;BSC10_LRZB01;;Deployed;;
Airtel Uganda;ATC_Kitemba_WE2657-4G;ATC_Kitemba_WE2657-4G  | West;AAUG-ATC_Kitemba_WE2657-4G;ATC_Kitemba_WE2657-4G;Priority_5;West;4G;West;ZTE;eNodeB-ZTE;;AAUG-WE2657;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;OUL_Katwe_WE2134-4G;OUL_Katwe_WE2134-4G  | West;AAUG-OUL_Katwe_WE2134-4G;OUL_Katwe_WE2134-4G;Priority_5;West;4G;West;ZTE;eNodeB-ZTE;;AAUG-WE2134;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Kyogo_WE2683-3G;Kyogo_WE2683-3G  | West;AAUG-Kyogo_WE2683-3G;Kyogo_WE2683-3G;Priority_5;West;3G;West;ZTE;NodeB-ZTE;;AAUG-WE2683;RAN;WCDMA/UMTS (3G);NodeB;RNC3_RWZR01;;Deployed;;
Airtel Uganda;Ntoroko_WE2106-SRAN;Ntoroko_WE2106-SRAN  | West;AAUG-Ntoroko_WE2106-SRAN;Ntoroko_WE2106-SRAN;Priority_5;West;SRAN;West;ZTE;SBTS-ZTE;;AAUG-WE2106;RAN;Multi Techno;SingleRAN;;;Deployed;;
Airtel Uganda;Ntwetwe_WE2296-3G;Ntwetwe_WE2296-3G  | West;AAUG-Ntwetwe_WE2296-3G;Ntwetwe_WE2296-3G;Priority_5;West;3G;West;ZTE;NodeB-ZTE;;AAUG-WE2296;RAN;WCDMA/UMTS (3G);NodeB;RNC1_AHZR01;;Deployed;;
Airtel Uganda;ATC_Mirama_WE2468-SRAN;ATC_Mirama_WE2468-SRAN  | West;AAUG-ATC_Mirama_WE2468-SRAN;ATC_Mirama_WE2468-SRAN;Priority_5;West;SRAN;West;ZTE;SBTS-ZTE;;AAUG-WE2468;RAN;Multi Techno;SingleRAN;;;Deployed;;
Airtel Uganda;Katugo_Nile_Ply_NO4194-3G;Katugo_Nile_Ply_NO4194-3G  | North;AAUG-Katugo_Nile_Ply_NO4194-3G;Katugo_Nile_Ply_NO4194-3G;Priority_5;North;3G;North;ZTE;NodeB-ZTE;;AAUG-NO4194;RAN;WCDMA/UMTS (3G);NodeB;RNC1_AHZR01;;Deployed;;
Airtel Uganda;Kameke_EA5340-2G;Kameke_EA5340-2G | East;AAUG-Kameke_EA5340-2G;Kameke_EA5340-2G;Priority_5;East;2G;East;ZTE;BTS-ZTE;;AAUG-EA5340;RAN;GSM (2G);BTS;BSC5_WAZB01;;Deployed;;
Airtel Uganda;Katuna Town_WE2450-2G;Katuna Town_WE2450-2G | West;AAUG-Katuna Town_WE2450-2G;Katuna Town_WE2450-2G;Priority_5;West;2G;West;ZTE;BTS-ZTE;;AAUG-WE2450;RAN;GSM (2G);BTS;BSC11-RWZB02;;Deployed;;
Airtel Uganda;OUL_Kigorobya_WE2016-SRAN;OUL_Kigorobya_WE2016-SRAN  | West;AAUG-OUL_Kigorobya_WE2016-SRAN;OUL_Kigorobya_WE2016-SRAN;Priority_5;West;SRAN;West;ZTE;SBTS-ZTE;;AAUG-WE2016;RAN;Multi Techno;SingleRAN;;;Deployed;;
Airtel Uganda;Paluti_NO4259-2G;Paluti_NO4259-2G | North;AAUG-Paluti_NO4259-2G;Paluti_NO4259-2G;Priority_5;North;2G;North;ZTE;BTS-ZTE;;AAUG-NO4259;RAN;GSM (2G);BTS;BSC10_LRZB01;;Deployed;;
Airtel Uganda;Ailo_camp_NO4356-3G;Ailo_camp_NO4356-3G  | North_East;AAUG-Ailo_camp_NO4356-3G;Ailo_camp_NO4356-3G;Priority_5;North_East;3G;North_East;ZTE;NodeB-ZTE;;AAUG-NO4356;RAN;WCDMA/UMTS (3G);NodeB;RNC4_MDZR01;;Deployed;;
Airtel Uganda;ATC_Moroto Tank Hill_NO4177-3G;ATC_Moroto Tank Hill_NO4177-3G | East;AAUG-ATC_Moroto Tank Hill_NO4177-3G;ATC_Moroto Tank Hill_NO4177-3G;Priority_5;East;3G;East;ZTE;NodeB-ZTE;;AAUG-NO4177;RAN;WCDMA/UMTS (3G);NodeB;RNC2_MGZR01;;Deployed;;
Airtel Uganda;Miranga Hill _WE2125-4G;Miranga Hill _WE2125-4G  | West;AAUG-Miranga Hill _WE2125-4G;Miranga Hill _WE2125-4G;Priority_5;West;4G;West;ZTE;eNodeB-ZTE;;AAUG-WE2125;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Rugarama_WE2309-4G;Rugarama_WE2309-4G  | West;AAUG-Rugarama_WE2309-4G;Rugarama_WE2309-4G;Priority_5;West;4G;West;ZTE;eNodeB-ZTE;;AAUG-WE2309;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Savannah_WE2472-3G;Savannah_WE2472-3G  | West;AAUG-Savannah_WE2472-3G;Savannah_WE2472-3G;Priority_5;West;3G;West;ZTE;NodeB-ZTE;;AAUG-WE2472;RAN;WCDMA/UMTS (3G);NodeB;RNC3_RWZR01;;Deployed;;
Airtel Uganda;ATC_Opwach_NO4314-SRAN;ATC_Opwach_NO4314-SRAN  | West;AAUG-ATC_Opwach_NO4314-SRAN;ATC_Opwach_NO4314-SRAN;Priority_5;West;SRAN;West;ZTE;SBTS-ZTE;;AAUG-NO4314;RAN;Multi Techno;SingleRAN;;;Deployed;;
Airtel Uganda;Kabalaga Hill_WE2179-3G;Kabalaga Hill_WE2179-3G  | West;AAUG-Kabalaga Hill_WE2179-3G;Kabalaga Hill_WE2179-3G;Priority_5;West;3G;West;ZTE;NodeB-ZTE;;AAUG-WE2179;RAN;WCDMA/UMTS (3G);NodeB;RNC3_RWZR01;;Deployed;;
Airtel Uganda;ATC_Bata_NO4228-SRAN;ATC_Bata_NO4228-SRAN  | North;AAUG-ATC_Bata_NO4228-SRAN;ATC_Bata_NO4228-SRAN;Priority_5;North;SRAN;North;ZTE;SBTS-ZTE;;AAUG-NO4228;RAN;Multi Techno;SingleRAN;;;Deployed;;
Airtel Uganda;OUL_Kassanda _WE2098-4G;OUL_Kassanda _WE2098-4G  | West;AAUG-OUL_Kassanda _WE2098-4G;OUL_Kassanda _WE2098-4G;Priority_5;West;4G;West;ZTE;eNodeB-ZTE;;AAUG-WE2098;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Kiyuni_WE2670-2G;Kiyuni_WE2670-2G | West;AAUG-Kiyuni_WE2670-2G;Kiyuni_WE2670-2G;Priority_5;West;2G;West;ZTE;BTS-ZTE;;AAUG-WE2670;RAN;GSM (2G);BTS;BSC12_FPZB01;;Deployed;;
Airtel Uganda;OUL_Puranga_NO4050-2G;OUL_Puranga_NO4050-2G | North;AAUG-OUL_Puranga_NO4050-2G;OUL_Puranga_NO4050-2G;Priority_5;North;2G;North;ZTE;BTS-ZTE;;AAUG-NO4050;RAN;GSM (2G);BTS;BSC10_LRZB01;;Deployed;;
Airtel Uganda;ATC_LagwelimaNO4318-2G;ATC_LagwelimaNO4318-2G | North;AAUG-ATC_LagwelimaNO4318-2G;ATC_LagwelimaNO4318-2G;Priority_5;North;2G;North;ZTE;BTS-ZTE;;AAUG-NO4318;RAN;GSM (2G);BTS;BSC10_LRZB01;;Deployed;;
Airtel Uganda;Wobulenzi_Warid_NO4025-3G;Wobulenzi_Warid_NO4025-3G  | Central;AAUG-Wobulenzi_Warid_NO4025-3G;Wobulenzi_Warid_NO4025-3G;Priority_5;Central;3G;Central;ZTE;NodeB-ZTE;;AAUG-NO4025;RAN;WCDMA/UMTS (3G);NodeB;RNC1_AHZR01;;Deployed;;
Airtel Uganda;ATC_Biguri_WE2423-3G;ATC_Biguri_WE2423-3G | West;AAUG-ATC_Biguri_WE2423-3G;ATC_Biguri_WE2423-3G;Priority_5;West;3G;West;ZTE;NodeB-ZTE;;AAUG-WE2423;RAN;WCDMA/UMTS (3G);NodeB;RNC3_RWZR01;;Deployed;;
Airtel Uganda;Ngenge_EA5425-SRAN;Ngenge_EA5425-SRAN  | East;AAUG-Ngenge_EA5425-SRAN;Ngenge_EA5425-SRAN;Priority_5;East;SRAN;East;ZTE;SBTS-ZTE;;AAUG-EA5425;RAN;Multi Techno;SingleRAN;;;Deployed;;
Airtel Uganda;Apac_NO4002-2G;Apac_NO4002-2G | North;AAUG-Apac_NO4002-2G;Apac_NO4002-2G;Priority_5;North;2G;North;ZTE;BTS-ZTE;;AAUG-NO4002;RAN;GSM (2G);BTS;BSC10_LRZB01;;Deployed;;
Airtel Uganda;Dokolo_NO4063-4G;Dokolo_NO4063-4G  | North;AAUG-Dokolo_NO4063-4G;Dokolo_NO4063-4G;Priority_5;North;4G;North;ZTE;eNodeB-ZTE;;AAUG-NO4063;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Kyankwanzi-Airtel_WE2295-3G;Kyankwanzi-Airtel_WE2295-3G  | West;AAUG-Kyankwanzi-Airtel_WE2295-3G;Kyankwanzi-Airtel_WE2295-3G;Priority_5;West;3G;West;ZTE;NodeB-ZTE;;AAUG-WE2295;RAN;WCDMA/UMTS (3G);NodeB;RNC1_AHZR01;;Deployed;;
Airtel Uganda;Arua Town_NO4151-2G;Arua Town_NO4151-2G | North;AAUG-Arua Town_NO4151-2G;Arua Town_NO4151-2G;Priority_5;North;2G;North;ZTE;BTS-ZTE;;AAUG-NO4151;RAN;GSM (2G);BTS;BSC13_MDZB02;;Deployed;;
Airtel Uganda;KA1782-Wampeewo-3G;KA1782-Wampeewo-3G | Central;AAUG-KA1782-Wampeewo-3G;KA1782-Wampeewo-3G;Priority_5;Central;3G;Central;Huawei;NodeB-Huawei;;AAUG-KA1782;RAN;WCDMA/UMTS (3G);NodeB;AHRNC04;;Deployed;;
Airtel Uganda;Bugumba X(EA5461);Bugumba X(EA5461) | East;AAUG-Bugumba X(EA5461);Bugumba X(EA5461);Priority_5;East;2G;East;Huawei;BTS-Huawei;;AAUG-EA5461;RAN;GSM (2G);BTS;JNHBSC1;;Deployed;;
Airtel Uganda;Mityana North_WE2731(2731)-2G;Mityana North_WE2731(2731)-2G | West;AAUG-Mityana North_WE2731(2731)-2G;Mityana North_WE2731(2731)-2G;Priority_5;West;2G;West;ZTE;BTS-ZTE;;AAUG-WE2731;RAN;GSM (2G);BTS;BSC3_AHZB01;;Deployed;;
Airtel Uganda;WE2722-Kyotera X;WE2722-Kyotera X | West;AAUG-WE2722-Kyotera X;WE2722-Kyotera X;Priority_5;West;4G;West;Huawei;eNodeB-Huawei;;AAUG-WE2722;RAN;LTE (4G);eNodeB;LTE;;Deployed;;
Airtel Uganda;Kabwohe Town(WE2720);Kabwohe Town(WE2720) | West;AAUG-Kabwohe Town(WE2720);Kabwohe Town(WE2720);Priority_5;West;2G;West;Huawei;BTS-Huawei;;AAUG-WE2720;RAN;GSM (2G);BTS;RWBSC01;;Deployed;;
Airtel Uganda;Okwangalete_EA5442(5442)-2G;Okwangalete_EA5442(5442)-2G | East;AAUG-Okwangalete_EA5442(5442)-2G;Okwangalete_EA5442(5442)-2G;Priority_5;East;2G;East;ZTE;BTS-ZTE;;AAUG-EA5442;RAN;GSM (2G);BTS;BSC5_WAZB01;;Deployed;;
Airtel Uganda;Bukungulu;Bukungulu | Central;AAUG-Bukungulu;Bukungulu;Priority_5;Central;2G;Central;Huawei;BTS-Huawei;;AAUG-KA1751;RAN;GSM (2G);BTS;AHBSC02;;Deployed;;
Airtel Uganda;Pajule_NO4091-4G;Pajule_NO4091-4G  | North;AAUG-Pajule_NO4091-4G;Pajule_NO4091-4G;Priority_5;North;4G;North;ZTE;eNodeB-ZTE;;AAUG-NO4091;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;OUL_Bukuya_WE2099-3G;OUL_Bukuya_WE2099-3G  | West;AAUG-OUL_Bukuya_WE2099-3G;OUL_Bukuya_WE2099-3G;Priority_5;West;3G;West;ZTE;NodeB-ZTE;;AAUG-WE2099;RAN;WCDMA/UMTS (3G);NodeB;RNC1_AHZR01;;Deployed;;
Airtel Uganda;Erusi_NO4064-4G;Erusi_NO4064-4G  | North;AAUG-Erusi_NO4064-4G;Erusi_NO4064-4G;Priority_5;North;4G;North;ZTE;eNodeB-ZTE;;AAUG-NO4064;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;OUL_Wattuba-Airtel _WE2145-4G;OUL_Wattuba-Airtel _WE2145-4G  | West;AAUG-OUL_Wattuba-Airtel _WE2145-4G;OUL_Wattuba-Airtel _WE2145-4G;Priority_5;West;4G;West;ZTE;eNodeB-ZTE;;AAUG-WE2145;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;ATC_Duhag_WE2664-4G;ATC_Duhag_WE2664-4G  | West;AAUG-ATC_Duhag_WE2664-4G;ATC_Duhag_WE2664-4G;Priority_5;West;4G;West;ZTE;eNodeB-ZTE;;AAUG-WE2664;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;ATC_Bwambara_WE2420-3G;ATC_Bwambara_WE2420-3G | West;AAUG-ATC_Bwambara_WE2420-3G;ATC_Bwambara_WE2420-3G;Priority_5;West;3G;West;ZTE;NodeB-ZTE;;AAUG-WE2420;RAN;WCDMA/UMTS (3G);NodeB;RNC3_RWZR01;;Deployed;;
Airtel Uganda;Aboke_NO4062-4G;Aboke_NO4062-4G  | North;AAUG-Aboke_NO4062-4G;Aboke_NO4062-4G;Priority_5;North;4G;North;ZTE;eNodeB-ZTE;;AAUG-NO4062;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Kasana _NO4013-3G;Kasana _NO4013-3G  | Central;AAUG-Kasana _NO4013-3G;Kasana _NO4013-3G;Priority_5;Central;3G;Central;ZTE;NodeB-ZTE;;AAUG-NO4013;RAN;WCDMA/UMTS (3G);NodeB;RNC1_AHZR01;;Deployed;;
Airtel Uganda;OUL_Kilak _NO4049-2G;OUL_Kilak _NO4049-2G | North;AAUG-OUL_Kilak _NO4049-2G;OUL_Kilak _NO4049-2G;Priority_5;North;2G;North;ZTE;BTS-ZTE;;AAUG-NO4049;RAN;GSM (2G);BTS;BSC10_LRZB01;;Deployed;;
Airtel Uganda;ATC_Fortportal RT_WE2012-SRAN;ATC_Fortportal RT_WE2012-SRAN  | West;AAUG-ATC_Fortportal RT_WE2012-SRAN;ATC_Fortportal RT_WE2012-SRAN;Priority_5;West;SRAN;West;ZTE;SBTS-ZTE;;AAUG-WE2012;RAN;Multi Techno;SingleRAN;;;Deployed;;
Airtel Uganda;OUL_Puranga _NO4050-SRAN;OUL_Puranga _NO4050-SRAN  | North;AAUG-OUL_Puranga _NO4050-SRAN;OUL_Puranga _NO4050-SRAN;Priority_5;North;SRAN;North;ZTE;SBTS-ZTE;;AAUG-NO4050;RAN;Multi Techno;SingleRAN;;;Deployed;;
Airtel Uganda;ATC_Ruhaama_WE2577-SRAN;ATC_Ruhaama_WE2577-SRAN  | West;AAUG-ATC_Ruhaama_WE2577-SRAN;ATC_Ruhaama_WE2577-SRAN;Priority_5;West;SRAN;West;ZTE;SBTS-ZTE;;AAUG-WE2577;RAN;Multi Techno;SingleRAN;;;Deployed;;
Airtel Uganda;Kagaa_NO4299-2G;Kagaa_NO4299-2G | East;AAUG-Kagaa_NO4299-2G;Kagaa_NO4299-2G;Priority_5;East;2G;East;ZTE;BTS-ZTE;;AAUG-NO4299;RAN;GSM (2G);BTS;BSC10_LRZB01;;Deployed;;
Airtel Uganda;OUL_Moyo_NO4015-SRAN;OUL_Moyo_NO4015-SRAN  | North;AAUG-OUL_Moyo_NO4015-SRAN;OUL_Moyo_NO4015-SRAN;Priority_5;North;SRAN;North;ZTE;SBTS-ZTE;;AAUG-NO4015;RAN;Multi Techno;SingleRAN;;;Deployed;;
Airtel Uganda;OUL_Moyo_NO4015-3G;OUL_Moyo_NO4015-3G  | North;AAUG-OUL_Moyo_NO4015-3G;OUL_Moyo_NO4015-3G;Priority_5;North;3G;North;ZTE;NodeB-ZTE;;AAUG-NO4015;RAN;WCDMA/UMTS (3G);NodeB;RNC4_MDZR01;;Deployed;;
Airtel Uganda;Mubende Hill _WE2095-SRAN;Mubende Hill _WE2095-SRAN  | West;AAUG-Mubende Hill _WE2095-SRAN;Mubende Hill _WE2095-SRAN;Priority_5;West;SRAN;West;ZTE;SBTS-ZTE;;AAUG-WE2095;RAN;Multi Techno;SingleRAN;;;Deployed;;
Airtel Uganda;Baragole Lira _NO4012-3G;Baragole Lira _NO4012-3G  | North;AAUG-Baragole Lira _NO4012-3G;Baragole Lira _NO4012-3G;Priority_5;North;3G;North;ZTE;NodeB-ZTE;;AAUG-NO4012;RAN;WCDMA/UMTS (3G);NodeB;RNC6_LRZR01;;Deployed;;
Airtel Uganda;Kyamutunzi_WE2302-2G;Kyamutunzi_WE2302-2G | West;AAUG-Kyamutunzi_WE2302-2G;Kyamutunzi_WE2302-2G;Priority_5;West;2G;West;ZTE;BTS-ZTE;;AAUG-WE2302;RAN;GSM (2G);BTS;BSC12_FPZB01;;Deployed;;
Airtel Uganda;Pakwach _NO4020-3G;Pakwach _NO4020-3G  | North;AAUG-Pakwach _NO4020-3G;Pakwach _NO4020-3G;Priority_5;North;3G;North;ZTE;NodeB-ZTE;;AAUG-NO4020;RAN;WCDMA/UMTS (3G);NodeB;RNC4_MDZR01;;Deployed;;
Airtel Uganda;Kotido_Warid_NO4096-2G;Kotido_Warid_NO4096-2G | East;AAUG-Kotido_Warid_NO4096-2G;Kotido_Warid_NO4096-2G;Priority_5;East;2G;East;ZTE;BTS-ZTE;;AAUG-NO4096;RAN;GSM (2G);BTS;BSC5_WAZB01;;Deployed;;
Airtel Uganda;ATC_Buremba_WE2581-3G;ATC_Buremba_WE2581-3G  | West;AAUG-ATC_Buremba_WE2581-3G;ATC_Buremba_WE2581-3G;Priority_5;West;3G;West;ZTE;NodeB-ZTE;;AAUG-WE2581;RAN;WCDMA/UMTS (3G);NodeB;RNC3_RWZR01;;Deployed;;
Airtel Uganda;Kikubampanga_KA1801(1801);Kikubampanga_KA1801(1801) | Central;AAUG-Kikubampanga_KA1801(1801);Kikubampanga_KA1801(1801);Priority_5;Central;4G;Central;ZTE;eNodeB-ZTE;;AAUG-KA1801;RAN;LTE (4G);eNodeB;LTE;;Deployed;;
Airtel Uganda;EA5461-Bugumba X;EA5461-Bugumba X | East;AAUG-EA5461-Bugumba X;EA5461-Bugumba X;Priority_5;East;4G;East;Huawei;eNodeB-Huawei;;AAUG-EA5461;RAN;LTE (4G);eNodeB;LTE;;Deployed;;
Airtel Uganda;EA5450-Bulangaire-3G;EA5450-Bulangaire-3G | East;AAUG-EA5450-Bulangaire-3G;EA5450-Bulangaire-3G;Priority_5;East;3G;East;Huawei;NodeB-Huawei;;AAUG-EA5450;RAN;WCDMA/UMTS (3G);NodeB;JNHRNC06;;Deployed;;
Airtel Uganda;Ngariam_EA5431(5431)-2G;Ngariam_EA5431(5431)-2G | East;AAUG-Ngariam_EA5431(5431)-2G;Ngariam_EA5431(5431)-2G;Priority_5;East;2G;East;ZTE;BTS-ZTE;;AAUG-EA5431;RAN;GSM (2G);BTS;BSC5_WAZB01;;Deployed;;
Airtel Uganda;EA5445-Lubale;EA5445-Lubale | East;AAUG-EA5445-Lubale;EA5445-Lubale;Priority_5;East;4G;East;Huawei;eNodeB-Huawei;;AAUG-EA5445;RAN;LTE (4G);eNodeB;LTE;;Deployed;;
Airtel Uganda;Butego;Butego | West;AAUG-Butego;Butego;Priority_5;West;2G;West;Huawei;BTS-Huawei;;AAUG-WE2728;RAN;GSM (2G);BTS;MKBSC01;;Deployed;;
Airtel Uganda;Bukalasa college_NO4361(4361)-2G;Bukalasa college_NO4361(4361)-2G | Central;AAUG-Bukalasa college_NO4361(4361)-2G;Bukalasa college_NO4361(4361)-2G;Priority_5;Central;2G;Central;ZTE;BTS-ZTE;;AAUG-NO4361;RAN;GSM (2G);BTS;BSC3_AHZB01;;Deployed;;
