Company;CI Name;Site;Region;Site Group;CI Description;DNS Host Name;System Role;Product Name;Tier 1;Tier 2;Tier 3;Manufacturer;Model Version;Additional Information;Tag Number;CI ID;NbrCells;Domain;Status;Reconciliation Identity;Priority
Vodacom TZ;Mtwango-3G;VTZ-6029;Southern;Southern;Mtwango-3G | Southern;Mtwango-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Mtwango-3G;Deployed;;PRIORITY_5
Vodacom TZ;Songwe_Airport-3G;VTZ-6442;Southern;Southern;Songwe_Airport-3G | Southern;Songwe_Airport-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;6;VTZ-Songwe_Airport-3G;Deployed;;PRIORITY_5
Vodacom TZ;Changombe-3G;VTZ-1011;Coastal;Coastal;Changombe-3G | Coastal;Changombe-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA6;;9;VTZ-Changombe-3G;Deployed;;PRIORITY_5
Vodacom TZ;Milungui_HTT-3G;VTZ-2287;Kili;Kili;Milungui_HTT-3G | Kili;Milungui_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMS1;;9;VTZ-Milungui_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Malamba_Mawili-3G;VTZ-1460;Coastal;Coastal;Malamba_Mawili-3G | Coastal;Malamba_Mawili-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA1;;9;VTZ-Malamba_Mawili-3G;Deployed;;PRIORITY_5
Vodacom TZ;Nyakato_HTT-3G;VTZ-4578;Lake;Lake;Nyakato_HTT-3G | Lake;Nyakato_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW2;;8;VTZ-Nyakato_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Ussongo_Mission-3G;VTZ-4862;Lake;Lake;Ussongo_Mission-3G | Lake;Ussongo_Mission-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO2;;9;VTZ-Ussongo_Mission-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kapunga-3G;VTZ-5501;Southern;Southern;Kapunga-3G | Southern;Kapunga-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Kapunga-3G;Deployed;;PRIORITY_5
Vodacom TZ;Lituhi-3G;VTZ-6179;Southern;Southern;Lituhi-3G | Southern;Lituhi-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Lituhi-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kombeni-3G;VTZ-1589;Coastal;Coastal;Kombeni-3G | Coastal;Kombeni-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA3;;9;VTZ-Kombeni-3G;Deployed;;PRIORITY_5
Vodacom TZ;Makidi-3G;VTZ-3472;Kili;Kili;Makidi-3G | Kili;Makidi-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMS1;;9;VTZ-Makidi-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kambarage-3G;VTZ-5535;Southern;Southern;Kambarage-3G | Southern;Kambarage-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Kambarage-3G;Deployed;;PRIORITY_5
Vodacom TZ;Koboko_Kikwe-3G;VTZ-3473;Kili;Kili;Koboko_Kikwe-3G | Kili;Koboko_Kikwe-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNAR2;;9;VTZ-Koboko_Kikwe-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kwa_Mtumbo_HTT-3G;VTZ-1499;Coastal;Coastal;Kwa_Mtumbo_HTT-3G | Coastal;Kwa_Mtumbo_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA4;;9;VTZ-Kwa_Mtumbo_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Vituka_Machimbo_HTT-3G;VTZ-1868;Coastal;Coastal;Vituka_Machimbo_HTT-3G | Coastal;Vituka_Machimbo_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA4;;9;VTZ-Vituka_Machimbo_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kameco_HTT-3G;VTZ-2286;Kili;Kili;Kameco_HTT-3G | Kili;Kameco_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMS1;;9;VTZ-Kameco_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Chole-3G;VTZ-1045;Coastal;Coastal;Chole-3G | Coastal;Chole-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA5;;9;VTZ-Chole-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kisesa-3G;VTZ-4543;Lake;Lake;Kisesa-3G | Lake;Kisesa-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW2;;9;VTZ-Kisesa-3G;Deployed;;PRIORITY_5
Vodacom TZ;Katumba_Watco-3G;VTZ-6320;Southern;Southern;Katumba_Watco-3G | Southern;Katumba_Watco-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB1;;9;VTZ-Katumba_Watco-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mbezi_Madukani-3G;VTZ-1403;Coastal;Coastal;Mbezi_Madukani-3G | Coastal;Mbezi_Madukani-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA1;;9;VTZ-Mbezi_Madukani-3G;Deployed;;PRIORITY_5
Vodacom TZ;Manyoni_Primary-3G;VTZ-5278;Kili;Kili;Manyoni_Primary-3G | Kili;Manyoni_Primary-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO2;;9;VTZ-Manyoni_Primary-3G;Deployed;;PRIORITY_5
Vodacom TZ;Nyakato_Nundu3-3G;VTZ-4754;Lake;Lake;Nyakato_Nundu3-3G | Lake;Nyakato_Nundu3-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW2;;9;VTZ-Nyakato_Nundu3-3G;Deployed;;PRIORITY_5
Vodacom TZ;Babati-3G;VTZ-3068;Kili;Kili;Babati-3G | Kili;Babati-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO2;;9;VTZ-Babati-3G;Deployed;;PRIORITY_5
Vodacom TZ;Buseresere_Maweni-3G;VTZ-4905;Lake;Lake;Buseresere_Maweni-3G | Lake;Buseresere_Maweni-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNGT1;;9;VTZ-Buseresere_Maweni-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kigamboni_2-3G;VTZ-1534;Coastal;Coastal;Kigamboni_2-3G | Coastal;Kigamboni_2-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA6;;9;VTZ-Kigamboni_2-3G;Deployed;;PRIORITY_5
Vodacom TZ;Railway-3G;VTZ-3277;Kili;Kili;Railway-3G | Kili;Railway-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNAR2;;9;VTZ-Railway-3G;Deployed;;PRIORITY_5
Vodacom TZ;Muzi-3G;VTZ-4902;Lake;Lake;Muzi-3G | Lake;Muzi-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNGT1;;9;VTZ-Muzi-3G;Deployed;;PRIORITY_5
Vodacom TZ;Engosengiu-3G;VTZ-3286;Kili;Kili;Engosengiu-3G | Kili;Engosengiu-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNAR2;;9;VTZ-Engosengiu-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mhinduro_HTT-3G;VTZ-2271;Kili;Kili;Mhinduro_HTT-3G | Kili;Mhinduro_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMS1;;9;VTZ-Mhinduro_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Masumbwe2-3G;VTZ-4471;Lake;Lake;Masumbwe2-3G | Lake;Masumbwe2-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW2;;9;VTZ-Masumbwe2-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kihesa_Njombe-3G;VTZ-5547;Southern;Southern;Kihesa_Njombe-3G | Southern;Kihesa_Njombe-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Kihesa_Njombe-3G;Deployed;;PRIORITY_5
Vodacom TZ;Ushirombo_Town-3G;VTZ-4340;Lake;Lake;Ushirombo_Town-3G | Lake;Ushirombo_Town-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW2;;9;VTZ-Ushirombo_Town-3G;Deployed;;PRIORITY_5
Vodacom TZ;Masama_Sonu-3G;VTZ-3433;Kili;Kili;Masama_Sonu-3G | Kili;Masama_Sonu-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMS1;;9;VTZ-Masama_Sonu-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mnyala-3G;VTZ-4880;Lake;Lake;Mnyala-3G | Lake;Mnyala-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNGT1;;9;VTZ-Mnyala-3G;Deployed;;PRIORITY_5
Vodacom TZ;Newala-3G;VTZ-6073;Coastal;Coastal;Newala-3G | Coastal;Newala-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA6;;9;VTZ-Newala-3G;Deployed;;PRIORITY_5
Vodacom TZ;Golani-3G;VTZ-1187;Coastal;Coastal;Golani-3G | Coastal;Golani-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA4;;9;VTZ-Golani-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kigogo_Sambusa-3G;VTZ-1656;Coastal;Coastal;Kigogo_Sambusa-3G | Coastal;Kigogo_Sambusa-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA4;;9;VTZ-Kigogo_Sambusa-3G;Deployed;;PRIORITY_5
Vodacom TZ;Itigi-3G;VTZ-5022;Kili;Kili;Itigi-3G | Kili;Itigi-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO2;;9;VTZ-Itigi-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kyela2-3G;VTZ-6457;Southern;Southern;Kyela2-3G | Southern;Kyela2-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Kyela2-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kichangani-3G;VTZ-1313;Coastal;Coastal;Kichangani-3G | Coastal;Kichangani-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA4;;9;VTZ-Kichangani-3G;Deployed;;PRIORITY_5
Vodacom TZ;Lindi-3G;VTZ-1088;Coastal;Coastal;Lindi-3G | Coastal;Lindi-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA5;;9;VTZ-Lindi-3G;Deployed;;PRIORITY_5
Vodacom TZ;Handeni_Town-3G;VTZ-2191;Kili;Kili;Handeni_Town-3G | Kili;Handeni_Town-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMS1;;9;VTZ-Handeni_Town-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kimara_South_HTT-3G;VTZ-1987;Coastal;Coastal;Kimara_South_HTT-3G | Coastal;Kimara_South_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA1;;9;VTZ-Kimara_South_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Keko-3G;VTZ-1012;Coastal;Coastal;Keko-3G | Coastal;Keko-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA6;;9;VTZ-Keko-3G;Deployed;;PRIORITY_5
Vodacom TZ;Nyakitinto-3G;VTZ-4944;Lake;Lake;Nyakitinto-3G | Lake;Nyakitinto-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNGT1;;9;VTZ-Nyakitinto-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kijichi_HTT-3G;VTZ-1452;Coastal;Coastal;Kijichi_HTT-3G | Coastal;Kijichi_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA6;;9;VTZ-Kijichi_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mbweni-3G;VTZ-1059;Coastal;Coastal;Mbweni-3G | Coastal;Mbweni-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA1;;9;VTZ-Mbweni-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kwa_Mtabiri_HTT-3G;VTZ-1986;Coastal;Coastal;Kwa_Mtabiri_HTT-3G | Coastal;Kwa_Mtabiri_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA5;;9;VTZ-Kwa_Mtabiri_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mabibo_HTT-3G;VTZ-1768;Coastal;Coastal;Mabibo_HTT-3G | Coastal;Mabibo_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA4;;9;VTZ-Mabibo_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mkolani_Stand-3G;VTZ-4653;Lake;Lake;Mkolani_Stand-3G | Lake;Mkolani_Stand-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW2;;9;VTZ-Mkolani_Stand-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kibada-3G;VTZ-1425;Coastal;Coastal;Kibada-3G | Coastal;Kibada-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA6;;9;VTZ-Kibada-3G;Deployed;;PRIORITY_5
Vodacom TZ;Chanika_Kitonga_HTT-3G;VTZ-1744;Coastal;Coastal;Chanika_Kitonga_HTT-3G | Coastal;Chanika_Kitonga_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA4;;9;VTZ-Chanika_Kitonga_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Loiborsiret2-3G;VTZ-3494;Kili;Kili;Loiborsiret2-3G | Kili;Loiborsiret2-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNAR2;;9;VTZ-Loiborsiret2-3G;Deployed;;PRIORITY_5
Vodacom TZ;Shelui-3G;VTZ-5068;Kili;Kili;Shelui-3G | Kili;Shelui-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO2;;9;VTZ-Shelui-3G;Deployed;;PRIORITY_5
Vodacom TZ;Salasala_TBC_HTT-3G;VTZ-1791;Coastal;Coastal;Salasala_TBC_HTT-3G | Coastal;Salasala_TBC_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA1;;9;VTZ-Salasala_TBC_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Tukuzi_HTT-3G;VTZ-6505;Southern;Southern;Tukuzi_HTT-3G | Southern;Tukuzi_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Tukuzi_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Busami-3G;VTZ-4864;Lake;Lake;Busami-3G | Lake;Busami-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW1;;9;VTZ-Busami-3G;Deployed;;PRIORITY_5
Vodacom TZ;Ilboru2-3G;VTZ-3339;Kili;Kili;Ilboru2-3G | Kili;Ilboru2-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNAR2;;9;VTZ-Ilboru2-3G;Deployed;;PRIORITY_5
Vodacom TZ;Ifingo-3G;VTZ-6468;Southern;Southern;Ifingo-3G | Southern;Ifingo-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;6;VTZ-Ifingo-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mlandizi2-3G;VTZ-1315;Coastal;Coastal;Mlandizi2-3G | Coastal;Mlandizi2-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA3;;9;VTZ-Mlandizi2-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kivule_HTT-3G;VTZ-1919;Coastal;Coastal;Kivule_HTT-3G | Coastal;Kivule_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA4;;9;VTZ-Kivule_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Gairo-3G;VTZ-5011;Coastal;Coastal;Gairo-3G | Coastal;Gairo-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO3;;9;VTZ-Gairo-3G;Deployed;;PRIORITY_5
Vodacom TZ;Buhalahala_HTT-3G;VTZ-4714;Lake;Lake;Buhalahala_HTT-3G | Lake;Buhalahala_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW2;;9;VTZ-Buhalahala_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mawenzi_HTT-3G;VTZ-1915;Coastal;Coastal;Mawenzi_HTT-3G | Coastal;Mawenzi_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA4;;9;VTZ-Mawenzi_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Maliki-3G;VTZ-1091;Coastal;Coastal;Maliki-3G | Coastal;Maliki-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA5;;9;VTZ-Maliki-3G;Deployed;;PRIORITY_5
Vodacom TZ;Songea_Sokoni-3G;VTZ-6341;Southern;Southern;Songea_Sokoni-3G | Southern;Songea_Sokoni-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Songea_Sokoni-3G;Deployed;;PRIORITY_5
Vodacom TZ;Endasak-3G;VTZ-2040;Kili;Kili;Endasak-3G | Kili;Endasak-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO2;;9;VTZ-Endasak-3G;Deployed;;PRIORITY_5
Vodacom TZ;Uwemba2-3G;VTZ-6427;Southern;Southern;Uwemba2-3G | Southern;Uwemba2-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Uwemba2-3G;Deployed;;PRIORITY_5
Vodacom TZ;Africana-3G;VTZ-1445;Coastal;Coastal;Africana-3G | Coastal;Africana-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA1;;9;VTZ-Africana-3G;Deployed;;PRIORITY_5
Vodacom TZ;Msati-3G;VTZ-4948;Lake;Lake;Msati-3G | Lake;Msati-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW1;;9;VTZ-Msati-3G;Deployed;;PRIORITY_5
Vodacom TZ;Rwazi-3G;VTZ-4924;Lake;Lake;Rwazi-3G | Lake;Rwazi-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNGT1;;9;VTZ-Rwazi-3G;Deployed;;PRIORITY_5
Vodacom TZ;Machame-3G;VTZ-3053;Kili;Kili;Machame-3G | Kili;Machame-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMS1;;9;VTZ-Machame-3G;Deployed;;PRIORITY_5
Vodacom TZ;Tandale_Primary-3G;VTZ-1094;Coastal;Coastal;Tandale_Primary-3G | Coastal;Tandale_Primary-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA4;;9;VTZ-Tandale_Primary-3G;Deployed;;PRIORITY_5
Vodacom TZ;Nzega_mine-3G;VTZ-4023;Lake;Lake;Nzega_mine-3G | Lake;Nzega_mine-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO2;;9;VTZ-Nzega_mine-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mafuriko_HTT-3G;VTZ-2257;Kili;Kili;Mafuriko_HTT-3G | Kili;Mafuriko_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMS1;;9;VTZ-Mafuriko_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Sinza-3G;VTZ-1029;Coastal;Coastal;Sinza-3G | Coastal;Sinza-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA5;;9;VTZ-Sinza-3G;Deployed;;PRIORITY_5
Vodacom TZ;Uhindini_Dodoma-3G;VTZ-5205;Coastal;Coastal;Uhindini_Dodoma-3G | Coastal;Uhindini_Dodoma-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO3;;9;VTZ-Uhindini_Dodoma-3G;Deployed;;PRIORITY_5
Vodacom TZ;Vatican_HTT-3G;VTZ-1875;Coastal;Coastal;Vatican_HTT-3G | Coastal;Vatican_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA5;;9;VTZ-Vatican_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mikocheni_TX-3G;VTZ-1373;Dar;Dar;Mikocheni_TX-3G | Dar;Mikocheni_TX-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA2;;9;VTZ-Mikocheni_TX-3G;Deployed;;PRIORITY_5
Vodacom TZ;Magu_Isandula-3G;VTZ-4662;Lake;Lake;Magu_Isandula-3G | Lake;Magu_Isandula-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW1;;9;VTZ-Magu_Isandula-3G;Deployed;;PRIORITY_5
Vodacom TZ;Laela-3G;VTZ-6215;Southern;Southern;Laela-3G | Southern;Laela-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB1;;9;VTZ-Laela-3G;Deployed;;PRIORITY_5
Vodacom TZ;Njiro_Complex-3G;VTZ-3374;Kili;Kili;Njiro_Complex-3G | Kili;Njiro_Complex-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNAR2;;6;VTZ-Njiro_Complex-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kawajense-3G;VTZ-6532;Southern;Southern;Kawajense-3G | Southern;Kawajense-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB1;;9;VTZ-Kawajense-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mwakizaro_HTT-3G;VTZ-2263;Kili;Kili;Mwakizaro_HTT-3G | Kili;Mwakizaro_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMS1;;9;VTZ-Mwakizaro_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;NMC_Karatu-3G;VTZ-3411;Kili;Kili;NMC_Karatu-3G | Kili;NMC_Karatu-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNAR2;;6;VTZ-NMC_Karatu-3G;Deployed;;PRIORITY_5
Vodacom TZ;Murobona2-3G;VTZ-4907;Lake;Lake;Murobona2-3G | Lake;Murobona2-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNGT1;;9;VTZ-Murobona2-3G;Deployed;;PRIORITY_5
Vodacom TZ;Njombe2-3G;VTZ-6428;Southern;Southern;Njombe2-3G | Southern;Njombe2-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Njombe2-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mwakaganga-3G;VTZ-6159;Southern;Southern;Mwakaganga-3G | Southern;Mwakaganga-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Mwakaganga-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kazaroho-3G;VTZ-4643;Lake;Lake;Kazaroho-3G | Lake;Kazaroho-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW2;;9;VTZ-Kazaroho-3G;Deployed;;PRIORITY_5
Vodacom TZ;Ngerengere-3G;VTZ-2063;Coastal;Coastal;Ngerengere-3G | Coastal;Ngerengere-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO3;;9;VTZ-Ngerengere-3G;Deployed;;PRIORITY_5
Vodacom TZ;Nyarugusu2_HTT-3G;VTZ-4812;Lake;Lake;Nyarugusu2_HTT-3G | Lake;Nyarugusu2_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW2;;9;VTZ-Nyarugusu2_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Ubungo-3G;VTZ-1028;Coastal;Coastal;Ubungo-3G | Coastal;Ubungo-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA5;;9;VTZ-Ubungo-3G;Deployed;;PRIORITY_5
Vodacom TZ;Golani2-3G;VTZ-1477;Coastal;Coastal;Golani2-3G | Coastal;Golani2-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA4;;9;VTZ-Golani2-3G;Deployed;;PRIORITY_5
Vodacom TZ;Usagara2-3G;VTZ-4545;Lake;Lake;Usagara2-3G | Lake;Usagara2-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW2;;6;VTZ-Usagara2-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kibiti-3G;VTZ-1072;Coastal;Coastal;Kibiti-3G | Coastal;Kibiti-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA6;;9;VTZ-Kibiti-3G;Deployed;;PRIORITY_5
