Company;CI Name;CI Description;Domain;DNS Host Name;Priority;Region;System Role;Site Group;Manufacturer;Product Name;Additional Information;Site;Tier 1;Tier 2;Tier 3;Tag Number;NbrCells;Status;CI ID;Model Version
EMTS NG;4164_5545_9508MPR128_150M;4164_5545_9508MPR128_150M | Ilorin;.;4164_5545_9508MPR128_150M;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9500 MPR;;EMT-4164;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;U3339;U3339 | Ilorin;U3339;U3339;Priority_5;Ilorin;3G;Ilorin;Alcatel-Lucent;9326 d2U NodeB;REGIONAL MANAGER-Obiora;EMT-3339;RAN;WCDMA/UMTS (3G);NodeB;IBRL212;;Deployed;;
EMTS NG;B0461;B0461 | Benin;.;B0461;Priority_2;Benin;2G;Benin;Alcatel-Lucent;9100 BTS;REGIONAL MANAGER- Ayo Murtala;EMT-0461;RAN;GSM (2G);BTS;;;Deployed;;
EMTS NG;4536_4538_9413AWY004-08E1;4536_4538_9413AWY004-08E1 | Benin;.;4536_4538_9413AWY004-08E1;Priority_5;Benin;PDH Link;Benin;Alcatel-Lucent;9400 AWY;;EMT-4536;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;4040_4045_9400 AWY;4040_4045_9400 AWY | Ibadan;.;4040_4045_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-4040;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;B5175;B5175 | Benin;.;B5175;Priority_2;Benin;2G;Benin;Alcatel-Lucent;9100 BTS;REGIONAL MANAGER- Ayo Murtala;EMT-5175;RAN;GSM (2G);BTS;;;Deployed;;
EMTS NG;3801_3854_9662_LSY_STM1-128_NB;3801_3854_9662_LSY_STM1-128_NB | Ilorin;.;3801_3854_9662_LSY_STM1-128_NB;Priority_1;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9600 LSY;;EMT-3801;Transmission;WTD/Microwave;Microwave;;0;Deployed;;
EMTS NG;U3462;U3462 | Ibadan;.;U3462;Priority_5;Ibadan;3G;Ibadan;Alcatel-Lucent;9326 d2U NodeB;STANDARD;EMT-3462;RAN;WCDMA/UMTS (3G);NodeB;IBRL206;;Deployed;;
EMTS NG;U4751;U4751 | Ilorin;.;U4751;Priority_5;Ilorin;3G;Ilorin;Alcatel-Lucent;9326 d2U NodeB;STANDARD;EMT-4751;RAN;WCDMA/UMTS (3G);NodeB;ILRL207;;Deployed;;
EMTS NG;3304_3451_9400 AWY;3304_3451_9400 AWY | Ibadan;.;3304_3451_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-3304;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;B4036;B4036 | Ibadan;.;B4036;Priority_1;Ibadan;2G;Ibadan;Alcatel-Lucent;9100 MBS;REGIONAL MANAGER-Obiora;EMT-4036;RAN;GSM (2G);BTS;IJBL32;;Deployed;;
EMTS NG;U1944;U1944 | Aba;.;U1944;Priority_2;Aba;SRAN;Aba;Nokia;Flexi MultiRadio BTS;WN9.1.4;EMT-1944;RAN;Multi Techno;SingleRAN;ABRN116;0;Deployed;;
EMTS NG;U4529;U4529 | Benin;U4529;U4529;Priority_5;Benin;3G;Benin;Alcatel-Lucent;9326 d2U NodeB;REGIONAL MANAGER- Ayo Murtala;EMT-4529;RAN;WCDMA/UMTS (3G);NodeB;UGRL208;;Deployed;;
EMTS NG;4757_4746_9423AWY016-08E1;4757_4746_9423AWY016-08E1 | Ilorin;.;4757_4746_9423AWY016-08E1;Priority_2;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9400 AWY;;EMT-4757;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;5514_5517_9470AWY004-08E1;5514_5517_9470AWY004-08E1 | Benin;.;5514_5517_9470AWY004-08E1;Priority_5;Benin;PDH Link;Benin;Alcatel-Lucent;9400 AWY;;EMT-5514;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;B2648;B2648 | Aba;.;B2648;Priority_2;Aba;2G;Aba;Nokia;Flexi Edge BTS;BTS Site Manager 5.2;EMT-2648;RAN;GSM (2G);BTS;AABN01;;Deployed;;
EMTS NG;3604_5576_9470AWY004-04E1;3604_5576_9470AWY004-04E1 | Ilorin;.;3604_5576_9470AWY004-04E1;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9400 AWY;;EMT-3604;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;B1654;B1654 | Port Hacourt;.;B1654;Priority_4;Port Hacourt;2G;Port Hacourt;Nokia;Flexi Edge BTS;BTS Site Manager 5.2;EMT-1654;RAN;GSM (2G);BTS;PHBN01;;Deployed;;
EMTS NG;5651_5552_9413AWY004-04E1;5651_5552_9413AWY004-04E1 | Ilorin;.;5651_5552_9413AWY004-04E1;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9400 AWY;;EMT-5651;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;3489_3306_9500 MPR;3489_3306_9500 MPR | Ibadan;.;3489_3306_9500 MPR;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9500 MPR;;EMT-3489;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;B3387;B3387 | Ilorin;.;B3387;Priority_2;Ilorin;2G;Ilorin;Alcatel-Lucent;9100 BTS;REGIONAL MANAGER-Seun PLATINUM;EMT-3387;RAN;GSM (2G);BTS;;;Deployed;;
EMTS NG;AKBL06-ADBL37 & AKBL31;AKBL06-ADBL37 & AKBL31 | Ilorin;.;AKBL06-ADBL37 & AKBL31;Priority_1;Ilorin;2G;Ilorin;Alcatel-Lucent;9120 BSC;;EMT-3820;RAN;GSM (2G);BSC;;;Deployed;;
EMTS NG;B4324;B4324 | Benin;.;B4324;Priority_1;Benin;2G;Benin;Alcatel-Lucent;9100 MBS;REGIONAL MANAGER-Ayo Murtala;EMT-4324;RAN;GSM (2G);BTS;BNBL11;;Deployed;;
EMTS NG;4123_4009_9400 AWY;4123_4009_9400 AWY | Ibadan;.;4123_4009_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-4123;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;B4222;B4222 | Benin;.;B4222;Priority_1;Benin;2G;Benin;Alcatel-Lucent;9100 MBS;REGIONAL MANAGER-Ayo Murtala;EMT-4222;RAN;GSM (2G);BTS;BNBL11;;Deployed;;
EMTS NG;U3857;U3857 | Ilorin;U3857;U3857;Priority_5;Ilorin;3G;Ilorin;Alcatel-Lucent;9326 d2U NodeB;;EMT-3857;RAN;WCDMA/UMTS (3G);NodeB;AKRL213;;Deployed;;
EMTS NG;3317_3312_9400 AWY;3317_3312_9400 AWY | Ibadan;.;3317_3312_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-3317;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;5526_4535_9662_LSY_STM1-128_NB;5526_4535_9662_LSY_STM1-128_NB | Benin;.;5526_4535_9662_LSY_STM1-128_NB;Priority_5;Benin;PDH Link;Benin;Alcatel-Lucent;9600 LSY;;EMT-5526;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;B1455;B1455 | Enugu;.;B1455;Priority_2;Enugu;2G;Enugu;Nokia;Flexi Edge BTS;BTS Site Manager 5.2;EMT-1455;RAN;GSM (2G);BTS;GBBN09;;Deployed;;
EMTS NG;3810_3837_9423AWY004-08E1;3810_3837_9423AWY004-08E1 | Ilorin;.;3810_3837_9423AWY004-08E1;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9400 AWY;;EMT-3810;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;B4763;B4763 | Ilorin;.;B4763;Priority_1;Ilorin;2G;Ilorin;Alcatel-Lucent;9100 BTS;Joke;EMT-4763;RAN;GSM (2G);BTS;ILBL15;;Deployed;;
EMTS NG;B5502_ADM;B5502_ADM | Ibadan;.;B5502_ADM;Priority_5;Ibadan;TRX;Ibadan;Alcatel-Lucent;1662 SMC;;EMT-5502;Transmission;DWDM/OMSN;OMSN;;;Deployed;;
EMTS NG;B4281;B4281 | Benin;.;B4281;Priority_1;Benin;2G;Benin;Alcatel-Lucent;9100 BTS;REGIONAL MANAGER-Seun;EMT-4281;RAN;GSM (2G);BTS;;;Deployed;;
EMTS NG;B3489_ADM;B3489_ADM | Ibadan;.;B3489_ADM;Priority_5;Ibadan;TRX;Ibadan;Alcatel-Lucent;1662 SMC;;EMT-3489;Transmission;DWDM/OMSN;OMSN;IBBL22;;Deployed;;
EMTS NG;4701_4787_9413AWY004-16E1;4701_4787_9413AWY004-16E1 | Ilorin;.;4701_4787_9413AWY004-16E1;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9400 AWY;;EMT-4701;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;3604_3622_9415AWY016-16E1;3604_3622_9415AWY016-16E1 | Ilorin;.;3604_3622_9415AWY016-16E1;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9400 AWY;;EMT-3604;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;B2643;B2643 | Aba;.;B2643;Priority_4;Aba;2G;Aba;Nokia;Flexi Edge BTS;BTS Site Manager 5.2;EMT-2643;RAN;GSM (2G);BTS;AABN01;;Deployed;;
EMTS NG;3617_3615_9470AWY004-04E1;3617_3615_9470AWY004-04E1 | Ilorin;.;3617_3615_9470AWY004-04E1;Priority_1;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9400 AWY;;EMT-3617;Transmission;WTD/Microwave;Microwave;;0;Deployed;;
EMTS NG;U4285;U4285 | Benin;U4285;U4285;Priority_5;Benin;3G;Benin;Alcatel-Lucent;9326 d2U NodeB;REGIONAL MANAGER- Ayo Murtala;EMT-4285;RAN;WCDMA/UMTS (3G);NodeB;UGRL208;;Deployed;;
EMTS NG;4318_4210_9413AWY016-32E1;4318_4210_9413AWY016-32E1 | Benin;.;4318_4210_9413AWY016-32E1;Priority_5;Benin;PDH Link;Benin;Alcatel-Lucent;9400 AWY;;EMT-4318;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;3601_3659_9423AWY016-08E1;3601_3659_9423AWY016-08E1 | Ilorin;.;3601_3659_9423AWY016-08E1;Priority_1;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9400 AWY;;EMT-3601;Transmission;WTD/Microwave;Microwave;;0;Deployed;;
EMTS NG;U4245;U4245 | Ilorin;.;U4245;Priority_5;Ilorin;3G;Ilorin;Alcatel-Lucent;9326 d2U NodeB;REGIONAL MANAGER- Seun;EMT-4245;RAN;WCDMA/UMTS (3G);NodeB;AKRL213;;Deployed;;
EMTS NG;3848_3926_9423AWY016-08E1;3848_3926_9423AWY016-08E1 | Ilorin;.;3848_3926_9423AWY016-08E1;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9400 AWY;;EMT-3848;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;4270_4279_9413AWY004-04E1;4270_4279_9413AWY004-04E1 | Benin;.;4270_4279_9413AWY004-04E1;Priority_5;Benin;PDH Link;Benin;Alcatel-Lucent;9400 AWY;;EMT-4270;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;3820_5558_9423AWY004-04E1;3820_5558_9423AWY004-04E1 | Ilorin;.;3820_5558_9423AWY004-04E1;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9400 AWY;;EMT-3820;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;B2551;B2551 | Enugu;.;B2551;Priority_2;Enugu;2G;Enugu;Nokia;Flexi Edge BTS;BTS Site Manager 5.2;EMT-2551;RAN;GSM (2G);BTS;LKBN07;;Deployed;;
EMTS NG;B5025_ADM;B5025_ADM | Lagos;.;B5025_ADM;Priority_1;Lagos;TRX;Lagos;Alcatel-Lucent;1662 SMC;;EMT-5025;Transmission;DWDM/OMSN;OMSN;;0;Deployed;;
EMTS NG;5851_3389_9400 AWY;5851_3389_9400 AWY | Ibadan;.;5851_3389_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-5851;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;3330_3331_9400 AWY;3330_3331_9400 AWY | Ibadan;.;3330_3331_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-3330;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;4211_4392_9413AWY016-32E1;4211_4392_9413AWY016-32E1 | Benin;.;4211_4392_9413AWY016-32E1;Priority_5;Benin;PDH Link;Benin;Alcatel-Lucent;9400 AWY;;EMT-4211;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;U5949;U5949 | Benin;.;U5949;Priority_5;Benin;3G;Benin;Alcatel-Lucent;9326 d2U NodeB;REGIONAL MANAGER- Ayo Murtala;EMT-5949;RAN;WCDMA/UMTS (3G);NodeB;BNRL204;;Deployed;;
EMTS NG;B4264;B4264 | Benin;.;B4264;Priority_2;Benin;2G;Benin;Alcatel-Lucent;9100 MBS;REGIONAL MANAGER-Ayo Murtala;EMT-4264;RAN;GSM (2G);BTS;;;Deployed;;
EMTS NG;5534_5535_9507MPR128_150M;5534_5535_9507MPR128_150M | Ilorin;.;5534_5535_9507MPR128_150M;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9500 MPR;;EMT-5534;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;B2810;B2810 | Onitsha;.;B2810;Priority_2;Onitsha;2G;Onitsha;Alcatel-Lucent;9100 BTS;Joke;EMT-2810;RAN;GSM (2G);BTS;ONBN02;;Deployed;;
EMTS NG;U3320;U3320 | Ibadan;U3320;U3320;Priority_5;Ibadan;3G;Ibadan;Alcatel-Lucent;9326 d2U NodeB;U3320 Related To RNC LGRL203;EMT-3320;RAN;WCDMA/UMTS (3G);NodeB;IBRL206;;Deployed;;
EMTS NG;B1712;B1712 | Calabar;.;B1712;Priority_2;Calabar;2G;Calabar;Nokia;Flexi Edge BTS;BTS Site Manager 5.2;EMT-1712;RAN;GSM (2G);BTS;CABN08;;Deployed;;
EMTS NG;4230_4302_9662_LSY_STM1-128_NB;4230_4302_9662_LSY_STM1-128_NB | Benin;.;4230_4302_9662_LSY_STM1-128_NB;Priority_5;Benin;PDH Link;Benin;Alcatel-Lucent;9600 LSY;;EMT-4230;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;3342_3489_9400 AWY;3342_3489_9400 AWY | Ibadan;.;3342_3489_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-3342;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;U3511;U3511 | Ibadan;.;U3511;Priority_5;Ibadan;3G;Ibadan;Alcatel-Lucent;9326 d2U NodeB;REGIONAL MANAGER- Obiora;EMT-3511;RAN;WCDMA/UMTS (3G);NodeB;IBRL206;;Deployed;;
EMTS NG;4750_4712_9508MXC128_1ST1;4750_4712_9508MXC128_1ST1 | Ilorin;.;4750_4712_9508MXC128_1ST1;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9500 MXC;;EMT-4750;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;U3176;U3176 | Ibadan;U3176;U3176;Priority_5;Ibadan;3G;Ibadan;Alcatel-Lucent;9326 d2U NodeB;REGIONAL MANAGER-Obiora  SITE:PLATINUM;EMT-3176;RAN;WCDMA/UMTS (3G);NodeB;IJRL210;;Deployed;;
EMTS NG;U3316;U3316 | Ibadan;.;U3316;Priority_5;Ibadan;3G;Ibadan;Alcatel-Lucent;9326 d2U NodeB;U3316 Related To RNC LGRL203;EMT-3316;RAN;WCDMA/UMTS (3G);NodeB;IBRL206;;Deployed;;
EMTS NG;4758_4727_07MPT128_1ST_S;4758_4727_07MPT128_1ST_S | Ilorin;.;4758_4727_07MPT128_1ST_S;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9500 MPR;;EMT-4758;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;U4024;U4024 | Ibadan;.;U4024;Priority_5;Ibadan;3G;Ibadan;Alcatel-Lucent;9326 d2U NodeB;REGIONAL MANAGER- Obiora;EMT-4024;RAN;WCDMA/UMTS (3G);NodeB;IJRL210;;Deployed;;
EMTS NG;U3483;U3483 | Ibadan;U3483;U3483;Priority_5;Ibadan;3G;Ibadan;Alcatel-Lucent;9326 d2U NodeB;STANDARD;EMT-3483;RAN;WCDMA/UMTS (3G);NodeB;IBRL212;;Deployed;;
EMTS NG;3906_3928_9507MPR016_080M;3906_3928_9507MPR016_080M | Ilorin;.;3906_3928_9507MPR016_080M;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9500 MPR;;EMT-3906;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;3820_3802_9415AWY016-16E1;3820_3802_9415AWY016-16E1 | Ilorin;.;3820_3802_9415AWY016-16E1;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9400 AWY;;EMT-3820;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;B5767;B5767 | Ibadan;.;B5767;Priority_1;Ibadan;2G;Ibadan;Alcatel-Lucent;9100 BTS;REGIONAL MANAGER-Obiora;EMT-5767;RAN;GSM (2G);BTS;;;Deployed;;
EMTS NG;4212_5176_9413AWY016-16E1;4212_5176_9413AWY016-16E1 | Benin;.;4212_5176_9413AWY016-16E1;Priority_5;Benin;PDH Link;Benin;Alcatel-Lucent;9400 AWY;;EMT-4212;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;B5665;B5665 | Benin;.;B5665;Priority_2;Benin;2G;Benin;Alcatel-Lucent;9100 MBS;REGIONAL MANAGER-Seun;EMT-5665;RAN;GSM (2G);BTS;;;Deployed;;
EMTS NG;4750_4706_15MPT004_021_S;4750_4706_15MPT004_021_S | Ilorin;.;4750_4706_15MPT004_021_S;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9500 MPR;;EMT-4750;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;3633_3618_9423AWY004-04E1;3633_3618_9423AWY004-04E1 | Ilorin;.;3633_3618_9423AWY004-04E1;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9400 AWY;;EMT-3633;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;3820_3858_9423AWY004-04E1;3820_3858_9423AWY004-04E1 | Ilorin;.;3820_3858_9423AWY004-04E1;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9400 AWY;;EMT-3820;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;U3438;U3438 | Ibadan;U3438;U3438;Priority_5;Ibadan;3G;Ibadan;Alcatel-Lucent;9326 d2U NodeB;STANDARD;EMT-3438;RAN;WCDMA/UMTS (3G);NodeB;IBRL206;;Deployed;;
EMTS NG;B0448;B0448 | Benin;.;B0448;Priority_1;Benin;2G;Benin;Alcatel-Lucent;9100 MBS;REGIONAL MANAGER -- Ayo;EMT-0448;RAN;GSM (2G);BTS;BNBL11;;Deployed;;
EMTS NG;3357_5531_9415AWY016-16E1;3357_5531_9415AWY016-16E1 | Ibadan;.;3357_5531_9415AWY016-16E1;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-3357;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;4755_4718_9413AWY004-04E1;4755_4718_9413AWY004-04E1 | Ilorin;.;4755_4718_9413AWY004-04E1;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9400 AWY;;EMT-4755;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;5626_4079_9600 LSY;5626_4079_9600 LSY | Ibadan;.;5626_4079_9600 LSY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9600 LSY;;EMT-5626;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;B5990_ADM;B5990_ADM | Ibadan;.;B5990_ADM;Priority_1;Ibadan;TRX;Ibadan;Alcatel-Lucent;1662 SMC;;EMT-5990;Transmission;DWDM/OMSN;OMSN;;0;Deployed;;
EMTS NG;ABBL18;ABBL18 | Ibadan;.;ABBL18;Priority_1;Ibadan;2G;Ibadan;Alcatel-Lucent;9120 BSC;REGION 2;EMT-4136;RAN;GSM (2G);BSC;ABBL18;;Deployed;;
EMTS NG;ALUNM3;ALUNM3 | Lagos;.;ALUNM3;Priority_5;Lagos;NEMS;Lagos;Alcatel-Lucent;1353 NM;;EMT-Lekki Data Center;VAS/NEMS;NEMS;NEMS_TX;ALUNM3;;Deployed;;
EMTS NG;B1322;B1322 | Onitsha;.;B1322;Priority_2;Onitsha;2G;Onitsha;Nokia;Flexi Edge BTS;BTS Site Manager 5.2;EMT-1322;RAN;GSM (2G);BTS;ONBN02;;Deployed;;
EMTS NG;B3350;B3350 | Ibadan;.;B3350;Priority_1;Ibadan;2G;Ibadan;Alcatel-Lucent;9100 MBS;REGIONAL MANAGER- Obiora;EMT-3350;RAN;GSM (2G);BTS;;;Deployed;;
EMTS NG;3357_3506_9415AWY016-16E1;3357_3506_9415AWY016-16E1 | Ibadan;.;3357_3506_9415AWY016-16E1;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-3357;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;4252_5545_9415AWY004-08E1;4252_5545_9415AWY004-08E1 | Ilorin;.;4252_5545_9415AWY004-08E1;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9400 AWY;;EMT-4252;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;4136_5563_9500 MPR;4136_5563_9500 MPR | Ibadan;.;4136_5563_9500 MPR;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9500 MPR;;EMT-4136;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;U4017;U4017 | Ibadan;.;U4017;Priority_5;Ibadan;3G;Ibadan;Alcatel-Lucent;9326 d2U NodeB;REGIONAL MANAGER -Obiora;EMT-4017;RAN;WCDMA/UMTS (3G);NodeB;IJRL210;;Deployed;;
EMTS NG;B3568;B3568 | Benin;.;B3568;Priority_2;Benin;2G;Benin;Alcatel-Lucent;9100 BTS;REGIONAL MANAGER- Ayo Murtala;EMT-3568;RAN;GSM (2G);BTS;;;Deployed;;
EMTS NG;3805_5554_15MPT016_086_S;3805_5554_15MPT016_086_S | Ilorin;.;3805_5554_15MPT016_086_S;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9500 MPR;;EMT-3805;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;B2792;B2792 | Lokoja;.;B2792;Priority_2;Lokoja;2G;Lokoja;Nokia;Flexi Edge BTS;BTS Site Manager 5.2;EMT-2792;RAN;GSM (2G);BTS;LKBN07;;Deployed;;
EMTS NG;B5535_ADM;B5535_ADM | Ilorin;.;B5535_ADM;Priority_5;Ilorin;TRX;Ilorin;Alcatel-Lucent;1662 SMC;;EMT-5535;Transmission;DWDM/OMSN;OMSN;;;Deployed;;
EMTS NG;4208_4222_9413AWY016-32E1;4208_4222_9413AWY016-32E1 | Benin;.;4208_4222_9413AWY016-32E1;Priority_5;Benin;PDH Link;Benin;Alcatel-Lucent;9400 AWY;;EMT-4208;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;B0259;B0259 | Enugu;.;B0259;Priority_2;Enugu;2G;Enugu;Nokia;Flexi Edge BTS;BTS Site Manager 5.2;EMT-0259;RAN;GSM (2G);BTS;MABN06;;Deployed;;
EMTS NG;4047_4002_9400 AWY;4047_4002_9400 AWY | Ibadan;.;4047_4002_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-4047;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;U4332;U4332 | Benin;U4332;U4332;Priority_5;Benin;3G;Benin;Alcatel-Lucent;9326 d2U NodeB;REGIONAL MANAGER-Ayo Murtala;EMT-4332;RAN;WCDMA/UMTS (3G);NodeB;BNRL211;;Deployed;;
EMTS NG;4119_Abeokuta mutilink_9400 AWY;4119_Abeokuta mutilink_9400 AWY | Ibadan;.;4119_Abeokuta mutilink_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-4119;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;4356_5517_9470AWY004-16E1;4356_5517_9470AWY004-16E1 | Benin;.;4356_5517_9470AWY004-16E1;Priority_1;Benin;PDH Link;Benin;Alcatel-Lucent;9400 AWY;;EMT-4356;Transmission;WTD/Microwave;Microwave;;0;Deployed;;
EMTS NG;U4069;U4069 | Ibadan;U4069;U4069;Priority_5;Ibadan;3G;Ibadan;Alcatel-Lucent;9326 d2U NodeB;REGIONAL MANAGER- Ibadan SITE: SILVER;EMT-4069;RAN;WCDMA/UMTS (3G);NodeB;ABRN261;;Deployed;;
EMTS NG;U4250;U4250 | Benin;.;U4250;Priority_5;Benin;3G;Benin;Alcatel-Lucent;9326 d2U NodeB;PLATINUM;EMT-4250;RAN;WCDMA/UMTS (3G);NodeB;UGRL208;;Deployed;;
EMTS NG;3853_3820_9470AWY016-16E1;3853_3820_9470AWY016-16E1 | Ilorin;.;3853_3820_9470AWY016-16E1;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9400 AWY;;EMT-3853;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;4050_4081_9400 AWY;4050_4081_9400 AWY | Ibadan;.;4050_4081_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-4050;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;3319_3371_9400 AWY;3319_3371_9400 AWY | Ibadan;.;3319_3371_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-3319;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;U4714;U4714 | Ilorin;.;U4714;Priority_5;Ilorin;3G;Ilorin;Alcatel-Lucent;9326 d2U NodeB;STANDARD;EMT-4714;RAN;WCDMA/UMTS (3G);NodeB;ILRL207;;Deployed;;
EMTS NG;3489_3307_9400 AWY;3489_3307_9400 AWY | Ibadan;.;3489_3307_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-3489;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;B4698;B4698 | Ibadan;.;B4698;Priority_4;Ibadan;2G;Ibadan;Alcatel-Lucent;9100 BTS;REGIONAL MANAGER-Seun;EMT-4698;RAN;GSM (2G);BTS;IJBL19;;Deployed;;
EMTS NG;3601_5575_9507MPR016_080M;3601_5575_9507MPR016_080M | Ilorin;.;3601_5575_9507MPR016_080M;Priority_1;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9500 MPR;;EMT-3601;Transmission;WTD/Microwave;Microwave;;0;Deployed;;
