Company;Site Name;Site Alias;Description;Region;Site Group;Street;Country;City;Latitude;Longitude;Maintenance Circle Name;Site Type;Location ID;Additional Site Details;Status
EMTS NG;EMT-4704;EMT-4704;Accessible 24/7;Ilorin;Ilorin;26 Isale Ajanaku.Off Edun Street.Emirs Road.Ilorin.Kwara State;Nigeria;Ilorin;8.49133;4.55499;;;;;Enabled
EMTS NG;EMT-4705;EMT-4705;Accessible 24/7;Ilorin;Ilorin;1 OLUWATOYIN.FATTE GRA EXTENSION.ILORIN KWARA STATE;Nigeria;Ilorin;8.48892;4.59557;;;;;Enabled
EMTS NG;EMT-4706;EMT-4706;Accessible 24/7;Ilorin;Ilorin;2.KONGBARI STREET.ADANGBA.ILORIN WEST.ILORIN.KWARA STATE.;Nigeria;Ilorin;8.50871;4.54104;;;;;Enabled
EMTS NG;EMT-4707;EMT-4707;Accessible 24/7;Ilorin;Ilorin;No 16 KANIKE COMPOUND. ADABATA AREA. OPPOSITE ALANAMU CLINIC. ILORIN. KWARA STATE.;Nigeria;Ilorin;8.49285;4.53871;;;;;Enabled
EMTS NG;EMT-4708;EMT-4708;Accessible 24/7;Ilorin;Ilorin;No 2 TEMIDIRE STREET. UPPER GAA-AKANBI. OFF AGBABIAKA ROAD ILORIN. KWARA STATE.;Nigeria;Ilorin;8.46137;4.58778;;;;;Enabled
EMTS NG;EMT-4709;EMT-4709;Accessible 24/7;Ilorin;Ilorin;No 4 ILUFOYE STREET. ORIOKE. SANGO. ILORIN. KWARA STATE;Nigeria;Ilorin;8.51244;4.59258;;;;;Enabled
EMTS NG;EMT-4710;EMT-4710;Accessible 24/7;Ilorin;Ilorin;OTIRIPO?S HOUSE. ALAIDAN COMPOUND. OLOJE AREA. ILORIN. KWARA STATE.;Nigeria;Ilorin;8.50683;4.52114;;;;;Enabled
EMTS NG;EMT-4711;EMT-4711;Accessible 24/7;Ilorin;Ilorin;Near University of Ilorin Library. University of Ilorin.;Nigeria;Ilorin;8.48392;4.67263;;;;;Enabled
EMTS NG;EMT-4712;EMT-4712;Accessible 24/7;Ilorin;Ilorin;Ogidi Area Off Kaima Road. Ilorin. Kwara State;Nigeria;Ilorin;8.51908;4.50172;;;;;Enabled
EMTS NG;EMT-4714;EMT-4714;Accessible 24/7;Ilorin;Ilorin;31 POPO GIWA STREET.ILORIN.KWARA STATE;Nigeria;Ilorin;8.50043;4.53142;;;;;Enabled
EMTS NG;EMT-4716;EMT-4716;Accessible 24/7;Ilorin;Ilorin;BUSARI RASAQ & OLOFAKAN BABA ISALE'S COMPOUND  IDI APE . OKE -KOTO. ILORIN KWARA STATE;Nigeria;Ilorin;8.49994;4.54656;;;;;Enabled
EMTS NG;EMT-4717;EMT-4717;Accessible 24/7;Ilorin;Ilorin;22 AMILENGBE ROAD.ILORIN.KWARA STATE;Nigeria;Ilorin;8.49577;4.56463;;;;;Enabled
EMTS NG;EMT-4719;EMT-4719;Accessible 24/7;Ilorin;Ilorin;OPPOSITE OMO AKINS HOUSE LAMODI AREA OFFA.KWARA STATE.;Nigeria;Ilorin;8.16565;4.72735;;;;;Enabled
EMTS NG;EMT-4720;EMT-4720;Accessible 24/7;Ilorin;Ilorin;OYANISUWA COMPOUND. OFFA. KWARA STATE;Nigeria;Ilorin;8.1444;4.7161;;;;;Enabled
EMTS NG;EMT-3345;EMT-3345;Accessible 24/7;Ibadan;Ibadan;OBA AKINYELE ROAD OPPOSITE ALAFIN AVENUE BESIDE C.A.P PLC.OLUYOLE ESTATE IBADAN;Nigeria;Ibadan;7.36615;3.85346;;;;;Enabled
EMTS NG;EMT-3347;EMT-3347;Accessible 24/7;Ibadan;Ibadan;ROHI INTERNATIONAL COLLEGE. RAILWAY QTRS. DUGBE. IBADAN;Nigeria;Ibadan;7.38858;3.87442;;;;;Enabled
EMTS NG;EMT-3348;EMT-3348;Accessible 24/7;Ibadan;Ibadan;NW5/46B  ARAROMI STREET .OKE PADRE IBADAN OYO STATE;Nigeria;Ibadan;7.39037;3.8878;;;;;Enabled
EMTS NG;EMT-3349;EMT-3349;Accessible 24/7;Ibadan;Ibadan;Ayeye - Bere Ibikunle Junction. Titi Tuntun. Ibadan.;Nigeria;Ibadan;7.38195;3.89429;;;;;Enabled
EMTS NG;EMT-3350;EMT-3350;Accessible 24/7;Ibadan;Ibadan;SW8/688 AMOLE BYE-PASS OFF LIBERTY ROAD. IBADAN.;Nigeria;Ibadan;7.3683;3.87711;;;;;Enabled
EMTS NG;EMT-3351;EMT-3351;Accessible 24/7;Ilorin;Ilorin;No 2. Ile Onifitila. Oke-Ado. Ogbomosho;Nigeria;Ilorin;8.14848;4.25444;;;;;Enabled
EMTS NG;EMT-3352;EMT-3352;Accessible 24/7;Ilorin;Ilorin;Ile-Ogunjenle Takie Square. Ogbomosho;Nigeria;Ilorin;8.13641;4.23847;;;;;Enabled
EMTS NG;EMT-3353;EMT-3353;Accessible 24/7;Ilorin;Ilorin;IleAromole. Oja Jagun. Ogbomosho;Nigeria;Ilorin;8.12142;4.22334;;;;;Enabled
EMTS NG;EMT-3354;EMT-3354;Accessible 24/7;Ilorin;Ilorin;Isalelaka Arowomole. Ogbomosho;Nigeria;Ilorin;8.12519;4.24726;;;;;Enabled
EMTS NG;EMT-3356;EMT-3356;Accessible 24/7;Ibadan;Ibadan;No 29.  Oluwo Street. Apini. Oyo (Ile Oluwo;Nigeria;Ibadan;7.8473;3.93277;;;;;Enabled
EMTS NG;EMT-3357;EMT-3357;Accessible 24/7;Ibadan;Ibadan;Ola-omo Street. Barracks Area. Iseyin. Oyo State;Nigeria;Ibadan;7.9599;3.61055;;;;;Enabled
EMTS NG;EMT-3358;EMT-3358;Accessible 24/7;Ibadan;Ibadan;Holy Land Hotel opp Our lady Chatolic Hospital. Iseyin;Nigeria;Ibadan;7.98256;3.58964;;;;;Enabled
EMTS NG;EMT-3359;EMT-3359;Accessible 24/7;Ibadan;Ibadan;AATAN BAPTIST CHURCH. KOSO STREET. ISALE-OYO. OYO STATE.;Nigeria;Ibadan;7.86699;3.92936;;;;;Enabled
EMTS NG;EMT-3360;EMT-3360;Accessible 24/7;Ibadan;Ibadan;N0 2 Oba Adebimpe Road. Behind UBA Bank. Felele - Challenge. Ibadan. Oyo State.;Nigeria;Ibadan;7.349168;3.880647;;;;;Enabled
EMTS NG;EMT-U2041;EMT-U2041;;Aba;Aba;;Nigeria;Aba;;;;;;;Enabled
EMTS NG;EMT-3364;EMT-3364;Accessible 24/7;Ibadan;Ibadan;BABA IGBIRA STREET.OLURINDE AREA.OFF ACADEMY/OLOMI ROAD.IBADAN OYO STATE.;Nigeria;Ibadan;7.32364;3.92065;;;;;Enabled
EMTS NG;EMT-3368;EMT-3368;Accessible 24/7;Ibadan;Ibadan;E7/247C.Binukonu street.Ajibola area.Behind st. Peter's church. Aremo. Ibadan. Oyo State.;Nigeria;Ibadan;7.379029;3.918931;;;;;Enabled
EMTS NG;EMT-3369;EMT-3369;Accessible 24/7;Ibadan;Ibadan;135 OYETUNDE STREET.ORELOPE.IBADAN.OYO STATE;Nigeria;Ibadan;7.378;3.93402;;;;;Enabled
EMTS NG;EMT-3370;EMT-3370;Accessible 24/7;Ibadan;Ibadan;OPP LIVING SPRING INTERNATIONAL NURS. PRI.SCH AKINGBADE ADESOPE OFF OLD IFE ROAD IBADAN.OYO STATE;Nigeria;Ibadan;7.38859;3.95763;;;;;Enabled
EMTS NG;EMT-U4342;EMT-U4342;;Benin;Benin;Araromi Obu;Nigeria;Benin;;;;;;;Enabled
EMTS NG;EMT-U5897;EMT-U5897;;ORE-OFE NIG. LTD,ERIN AKINBOLU VILLAGE Ibadan;Ibadan;Ogo oluwa community ,New Ife Road , ibadan;Nigeria;Ibadan;;;;;;;Enabled
EMTS NG;EMT-U3487;EMT-U3487;;ORE-OFE NIG. LTD,ERIN AKINBOLU VILLAGE Ibadan;Ibadan;ONIKOKO VILLAGE, APETE, IBADAN, OYO STATE;Nigeria;Ibadan;;;;;;;Enabled
EMTS NG;EMT-U4752;EMT-U4752;;Ilorin;Ilorin;Darosa Area, Opp Alhikmah University, Apalara, Adewole Estate, Ilorin, Kwara State;Nigeria;Ilorin;;;;;;;Enabled
EMTS NG;EMT-U3817;EMT-U3817;;Ilorin;Ilorin;K/M 7 Ilesha- Akure Express Way,Akure;Nigeria;Ilorin;;;;;;;Enabled
EMTS NG;EMT-4721;EMT-4721;Accessible 24/7;Ilorin;Ilorin;OBANIMOMO AREA.OFFA.OFFA LGA.KWARA STATE;Nigeria;Ilorin;8.15622;4.70919;;;;;Enabled
EMTS NG;EMT-4722;EMT-4722;Accessible 24/7;Ilorin;Ilorin;FORMER FIRST BAPTIST CHURCH PRY SCH.ILEMONA ROAD.ERINLE.KWARA STATE;Nigeria;Ilorin;8.09192;4.70216;;;;;Enabled
EMTS NG;EMT-4724;EMT-4724;Accessible 24/7;Ilorin;Ilorin;Plot of land belonging to Alhaji Adeniyi Ajigboye.along Igbaja road Kwara State;Nigeria;Ilorin;8.38735;4.88054;;;;;Enabled
EMTS NG;EMT-4725;EMT-4725;Accessible 24/7;Ilorin;Ilorin;plot of land on the other side of airport. back of Oando. Illorin;Nigeria;Ilorin;8.43554;4.5026;;;;;Enabled
EMTS NG;EMT-4726;EMT-4726;Accessible 24/7;Ilorin;Ilorin;PLOT BEHIND 14 JAGUN OMOBA STREET.ISALE ODOILORIN.KWARA STATE;Nigeria;Ilorin;8.48853;4.54724;;;;;Enabled
EMTS NG;EMT-4727;EMT-4727;Accessible 24/7;Ilorin;Ilorin;5 RED CROSS ROAD.OFF OFFA ROAD.GRA ILORIN.KWARA STATE;Nigeria;Ilorin;8.48783;4.57308;;;;;Enabled
EMTS NG;EMT-4728;EMT-4728;Accessible 24/7;Ilorin;Ilorin;45. GAA AKANBI ROAD OFF MURTALA OFFA GARAGE ROAD ILORIN.KWARA STATE;Nigeria;Ilorin;8.46732;4.57288;;;;;Enabled
EMTS NG;EMT-4729;EMT-4729;Accessible 24/7;Ilorin;Ilorin;3 TAOHEED STR. OFF BASIN.ILORIN.KWARA STATE;Nigeria;Ilorin;8.50116;4.59655;;;;;Enabled
EMTS NG;EMT-4730;EMT-4730;Accessible 24/7;Ilorin;Ilorin;TIPPER GARAGE.OFF UNIVERSITY OF ILORIN ROAD.PIPELINE.TANKE ILORIN.KWARA STATE;Nigeria;Ilorin;8.48336;4.60571;;;;;Enabled
EMTS NG;EMT-4734;EMT-4734;Accessible 24/7;Ilorin;Ilorin;ILE IYA OBA COMPOUND.AJASE-IPO.KWARA STATE;Nigeria;Ilorin;8.24625;4.80973;;;;;Enabled
EMTS NG;EMT-5516;EMT-5516;TBD;Benin;Benin;OSAZUWA VILLAGE. UGBIYAYA. EHOR. BENIN-AUCHI ROAD. EDO STATE.;Nigeria;Benin;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-4018;EMT-4018;Accessible 24/7;Ibadan;Ibadan;NO 18 MARKET STREET. IMOSU. AGO IWOYE. IJEBU NORTH LGA. OGUN STATE;Nigeria;Ibadan;6.93774;3.91504;;;;;Enabled
EMTS NG;EMT-4019;EMT-4019;Accessible 24/7;Ibadan;Ibadan;200. Adebayo Rd. Okeshopin. Ijebu Igbo. Ogun State.;Nigeria;Ibadan;6.97336;3.9987;;;;;Enabled
EMTS NG;EMT-4020;EMT-4020;Accessible 24/7;Ibadan;Ibadan;ALONG ADEBOYE ROAD.OKE-IFE ATIKORI IJEBU-IGBO OGUN STATE;Nigeria;Ibadan;6.98603;4.00309;;;;;Enabled
EMTS NG;EMT-4024;EMT-4024;Accessible 24/7;Ibadan;Ibadan;Plot 6 Bk 18.Housing Estate Ikangba. Ijebu Ogun State;Nigeria;Ibadan;3.89268;6.83582;;;;;Enabled
EMTS NG;EMT-4731;EMT-4731;Accessible 24/7;Ilorin;Ilorin;ALAGBEDE AREA OFF ILORIN AJASE-IPO ROAD ILORIN.KWARA STATE;Nigeria;Ilorin;8.44543;4.58649;;;;;Enabled
EMTS NG;EMT-4732;EMT-4732;Accessible 24/7;Ilorin;Ilorin;AKATA AREA.GANMO.IFELODUN LGA.KWARA STATE;Nigeria;Ilorin;8.42139;4.60639;;;;;Enabled
EMTS NG;EMT-4733;EMT-4733;Accessible 24/7;Ilorin;Ilorin;BEHIND THE OLUDOFIAN PLACE.IDOFIAN VILLAGE.IFELODUN LGA.KWARA STATE;Nigeria;Ilorin;8.37823;4.70862;;;;;Enabled
EMTS NG;EMT-4735;EMT-4735;Accessible 24/7;Ilorin;Ilorin;Onipede's Compound. Oyelagbawo. Oro. Kwara State;Nigeria;Ilorin;8.22979;4.88771;;;;;Enabled
EMTS NG;EMT-4736;EMT-4736;Accessible 24/7;Ilorin;Ilorin;Bacita village opp. Joseph Dan suger company LTD Edu LGA Bacita village Kwara state;Nigeria;Ilorin;9.07718;4.95139;;;;;Enabled
EMTS NG;EMT-4737;EMT-4737;Accessible 24/7;Ilorin;Ilorin;Alhaji Memudu's Compound. Ajegunle. Oke-Onigbin. Kwara State.;Nigeria;Ilorin;8.22244;4.99772;;;;;Enabled
EMTS NG;EMT-4738;EMT-4738;Accessible 24/7;Ilorin;Ilorin;Jimoh Bakares plot. Imolekere Compound. Omuaran. Irepodun LGA Kwara State;Nigeria;Ilorin;8.14136;5.10114;;;;;Enabled
EMTS NG;EMT-4739;EMT-4739;Accessible 24/7;Ilorin;Ilorin;Irepe Compound Iloffa. Oke-Ero L.G.A Kwara State;Nigeria;Ilorin;8.09358;5.14597;;;;;Enabled
EMTS NG;EMT-U3501;EMT-U3501;;ORE-OFE NIG. LTD,ERIN AKINBOLU VILLAGE Ibadan;Ibadan;Akabiako Compound Ibadan North West, Oyo State;Nigeria;Ibadan;;;;;;;Enabled
EMTS NG;EMT-U3303;EMT-U3303;;Ibadan;Ibadan;6/50 Oke Agbo Area, ,Aponmode Moniya High School Road, Moniya.;Nigeria;Ibadan;;;;;;;Enabled
EMTS NG;EMT-4749;EMT-4749;Accessible 24/7;Ilorin;Ilorin;ILORIN - AJASE - IPO ROAD OMUPO.KWARA STATE;Nigeria;Ilorin;8.27688;4.79213;;;;;Enabled
EMTS NG;EMT-U4386;EMT-U4386;;Ibadan;Ibadan;Olabisi Onabanjo University, Ago Iwoye, Ogun State;Nigeria;Ibadan;;;;;;;Enabled
EMTS NG;EMT-U3435;EMT-U3435;;Ibadan;Ibadan;Divine people covenant ministry ,opoola str Ibabdan-Abeokuta Expressway,;Nigeria;Ibadan;;;;;;;Enabled
EMTS NG;EMT-U4761;EMT-U4761;;Ilorin;Ilorin;109,ALIMI ROAD,ALAUSA COMPOND,ILORIN WEST LGA,ILORIN,KWARA STATE;Nigeria;Ilorin;;;;;;;Enabled
EMTS NG;EMT-U5635;EMT-U5635;;Ilorin;Ilorin;Along Ife -Ilesha expressway, Ife North LGA , Osun State;Nigeria;Ilorin;;;;;;;Enabled
EMTS NG;EMT-3378;EMT-3378;Accessible 24/7;Ibadan;Ibadan;Mr Oluwole Adegbenjo Plots . Oba Akintaro Quarters. Molete-Idere. beside Ayeda market. Idere. Oyo-State.;Nigeria;Ibadan;7.49488;3.25225;;;;;Enabled
EMTS NG;EMT-3379;EMT-3379;Accessible 24/7;Ibadan;Ibadan;Ogundokin Street. off Ilora -Oyo road. Oke - Gege Area Ilora;Nigeria;Ibadan;7.80355;3.90515;;;;;Enabled
EMTS NG;EMT-3384;EMT-3384;Accessible 24/7;Ibadan;Ibadan;'Fashina's Compound .ile Aribiire. Isale-Ajidun. New Eruwa. Eruwa. Oyo-state;Nigeria;Ibadan;7.55085;3.44633;;;;;Enabled
EMTS NG;EMT-3389;EMT-3389;Accessible 24/7;Ibadan;Ibadan;Ejemu Compound. iwo road. Awe. oyo State;Nigeria;Ibadan;7.82324;3.96299;;;;;Enabled
EMTS NG;EMT-3398;EMT-3398;Accessible 24/7;Ilorin;Ilorin;ABUN'S COMPOUND .AROLU ROAD OKE-OLA OKO OYO STATE;Nigeria;Ilorin;7.95782;4.34511;;;;;Enabled
EMTS NG;EMT-3408;EMT-3408;Accessible 24/7;Ibadan;Ibadan;CAC Miracle Centre Opp. Ajia Junction Carpenter Village. Egbeda. Oyo State.;Nigeria;Ibadan;7.37491;4.053;;;;;Enabled
EMTS NG;EMT-3420;EMT-3420;Accessible 24/7;Ibadan;Ibadan;Besides Premier Hotel Mokola Ibadan;Nigeria;Ibadan;3.89177;7.40898;;;;;Enabled
EMTS NG;EMT-3421;EMT-3421;Accessible 24/7;Ibadan;Ibadan;No 12 Ajomale Street. Oke-Bola Ibadan. Oyo-State;Nigeria;Ibadan;7.38264;3.88065;;;;;Enabled
EMTS NG;EMT-3423;EMT-3423;Accessible 24/7;Ibadan;Ibadan;Eleyele Police Officers Mess. Eleyele. Ibadan.;Nigeria;Ibadan;7.40941388;3.8674195;;;;;Enabled
EMTS NG;EMT-3424;EMT-3424;Accessible 24/7;Ibadan;Ibadan;ILE ALUSEKERE POPOYEMOJA.IBADAN SOUTHWEST.OYO STATE;Nigeria;Ibadan;7.36803;3.89147;;;;;Enabled
EMTS NG;EMT-3427;EMT-3427;Accessible 24/7;Ibadan;Ibadan;Ojukoto Village. Olomu Arapaja Street. Plot 3. Oluyole Extension Ibadan. Oyo State;Nigeria;Ibadan;7.34328;3.84337;;;;;Enabled
EMTS NG;EMT-3428;EMT-3428;Accessible 24/7;Ibadan;Ibadan;Space at Adeboye. Bola Camp. 7up Compound Oluyole Ibadan. Oyo State.;Nigeria;Ibadan;7.35647;3.84786;;;;;Enabled
EMTS NG;EMT-4028;EMT-4028;Accessible 24/7;Ibadan;Ibadan;84 EJIRIN ROAD.IJEBU ODE.OGUN STATE;Nigeria;Ibadan;6.80894;3.90978;;;;;Enabled
EMTS NG;EMT-4029;EMT-4029;Accessible 24/7;Ibadan;Ibadan;PLOT 5.EGBE ROAD IJEBU-ODE OGUN STATE;Nigeria;Ibadan;6.79594;3.89355;;;;;Enabled
EMTS NG;EMT-4030;EMT-4030;Accessible 24/7;Ibadan;Ibadan;OKE ATAN COMPOUND IMEKO. OGUN STATE.;Nigeria;Ibadan;7.4502;2.84407;;;;;Enabled
EMTS NG;EMT-4031;EMT-4031;Accessible 24/7;Ibadan;Ibadan;10. Awolalna/Igbosanya junction.ikoto. Ogun-state;Nigeria;Ibadan;6.8016;3.94103;;;;;Enabled
EMTS NG;EMT-4036;EMT-4036;Accessible 24/7;Ibadan;Ibadan;D/42 Ijagba street Shagamu Ogun State.;Nigeria;Ibadan;6.84762;3.64586;;;;;Enabled
EMTS NG;EMT-4032;EMT-4032;Accessible 24/7;Ibadan;Ibadan;29. Surudara Street. Idotun. Ijebu-Ode. Ogun State;Nigeria;Ibadan;6.83833;3.90614;;;;;Enabled
EMTS NG;EMT-4033;EMT-4033;Accessible 24/7;Ibadan;Ibadan;The Apostolic Faith Church.  Oke Oja. Ijebu ? Mushin. Ogun State;Nigeria;Ibadan;6.796917;3.986667;;;;;Enabled
EMTS NG;EMT-4035;EMT-4035;Accessible 24/7;Ibadan;Ibadan;TEIDAYO STREET.OFF ONIGBALE SABO OFIN SHAGAMU OGUN STATE;Nigeria;Ibadan;6.82805;3.63652;;;;;Enabled
EMTS NG;EMT-4045;EMT-4045;Accessible 24/7;Ibadan;Ibadan;Ratibi Seriki Mosque. Ajina Street. Sabo Area. Ishara Remo North LGA. Ogun;Nigeria;Ibadan;6.99064;3.68117;;;;;Enabled
EMTS NG;EMT-4038;EMT-4038;Accessible 24/7;Ibadan;Ibadan;7/9 OLAJIDE AVENUE.ISHERI ROAD.OJODU BERGER.LAGOS;Nigeria;Ibadan;6.85497;3.63316;;;;;Enabled
EMTS NG;EMT-4039;EMT-4039;Accessible 24/7;Ibadan;Ibadan;Along Lagos- Sagamu  Old Road. opppsite WAPCO. Sagamu. Ogun State;Nigeria;Ibadan;6.81331;3.61305;;;;;Enabled
EMTS NG;EMT-4041;EMT-4041;Accessible 24/7;Ibadan;Ibadan;NO 2 OREMSON STREET .AGOLARA ILISHAN REMO OGUN STATE.;Nigeria;Ibadan;6.89383;3.7176;;;;;Enabled
EMTS NG;EMT-4048;EMT-4048;Accessible 24/7;Ibadan;Ibadan;Abeokuta Siun Road. Opposite Mko Trade Fair Complex;Nigeria;Ibadan;7.11277;3.39154;;;;;Enabled
EMTS NG;EMT-4049;EMT-4049;Accessible 24/7;Ibadan;Ibadan;Agbala Street. off Adenugba Street. Itele-Ijebu. Ogun;Nigeria;Ibadan;6.76334;4.06392;;;;;Enabled
EMTS NG;EMT-4050;EMT-4050;Accessible 24/7;Ibadan;Ibadan;AJALORUN STREET BESIDE AIKULOLA HOUSE IJEBU-IFE.OGUN STATE;Nigeria;Ibadan;6.78332;4.02988;;;;;Enabled
EMTS NG;EMT-4052;EMT-4052;Accessible 24/7;Ibadan;Ibadan;GO PETROL STATION ERUWON-IBADAN ROAD IJEBU-ODE OGUN STATE;Nigeria;Ibadan;6.83862;3.96044;;;;;Enabled
EMTS NG;EMT-4053;EMT-4053;Accessible 24/7;Ibadan;Ibadan;IYA BELE BAKERY.MILLENIUM CASTLE NEAR OJURI BUILDING BEHIND TAI SOLARIN COLLEGE OF EDU..IJAGUN.OGUN STATE;Nigeria;Ibadan;6.78448;3.92531;;;;;Enabled
EMTS NG;EMT-4055;EMT-4055;Accessible 24/7;Ibadan;Ibadan;15. Temidire Street. Aka Ileobe. Ayetoro. Ogun State;Nigeria;Ibadan;7.24439;3.04354;;;;;Enabled
EMTS NG;EMT-4056;EMT-4056;Accessible 24/7;Ibadan;Ibadan;50  Abeokuta Motor Road. Oke Oyinbo Quarters Ayetoro. ogun State;Nigeria;Ibadan;7.24171;3.03021;;;;;Enabled
EMTS NG;EMT-4057;EMT-4057;Accessible 24/7;Ibadan;Ibadan;Joga Quarters Owkoshe Compound Ayetoro. Ogun State;Nigeria;Ibadan;7.23276;3.02644;;;;;Enabled
EMTS NG;EMT-4058;EMT-4058;Accessible 24/7;Ibadan;Ibadan;MARNS PETROL STATION OPP. OGUN RADIO IBESE.OGUN STATE;Nigeria;Ibadan;6.94556;3.03536;;;;;Enabled
EMTS NG;EMT-4060;EMT-4060;Accessible 24/7;Ibadan;Ibadan;THE FEDERAL POLYTECHNIC ILARO.OGUN STATE;Nigeria;Ibadan;6.88838;2.9886;;;;;Enabled
EMTS NG;EMT-4061;EMT-4061;Accessible 24/7;Ibadan;Ibadan;ORONNA CIVIC CENTRE.ILARO/ABEOKUTA ROAD.ONA-OLA.YEWA SOUTH.;Nigeria;Ibadan;6.89324;3.02118;;;;;Enabled
EMTS NG;EMT-4062;EMT-4062;Accessible 24/7;Ibadan;Ibadan;FEDERAL POLY ROAD. BIM HOTEL. ILARO. OGUN STATE;Nigeria;Ibadan;6.88522;3.0044;;;;;Enabled
EMTS NG;EMT-4063;EMT-4063;Accessible 24/7;Ibadan;Ibadan;Araromi raear close to Ewekoro cement Lagos - Abeokuta Expres raod. papalanto Ogun state;Nigeria;Ibadan;6.88559;3.19634;;;;;Enabled
EMTS NG;EMT-4064;EMT-4064;Accessible 24/7;Ibadan;Ibadan;MOSHOOD ABIOLA POLYTECHNIC OJERE ABEOKUTA.OGUN STATE;Nigeria;Ibadan;7.10042;3.33135;;;;;Enabled
EMTS NG;EMT-4065;EMT-4065;Accessible 24/7;Ibadan;Ibadan;18.26 ROAD ABULE OLOKOMEJI.REV. RANSOM KUTI ROAD IBARA HOUSING ESTATE ABEOKUTA.OGUN STATE;Nigeria;Ibadan;7.12323;3.34752;;;;;Enabled
EMTS NG;EMT-3430;EMT-3430;Accessible 24/7;Ibadan;Ibadan;Baba Isale. Near Powerline. Apata Road. Ibadan. IDO LG. Oyo State;Nigeria;Ibadan;7.36174;3.81346;;;;;Enabled
EMTS NG;EMT-3434;EMT-3434;Accessible 24/7;Ibadan;Ibadan;BLK B.PLOT 13 ALLI LAYOUT.ALONG ABEOKUTA ROAD.IBADAN.OYO-STATE;Nigeria;Ibadan;7.39093;3.81505;;;;;Enabled
EMTS NG;EMT-3438;EMT-3438;Accessible 24/7;Ibadan;Ibadan;Christ Church C & S (St. Olugbesan Cathedral) Opere Village. off old Lagos Road. Ibadan - Oyo State;Nigeria;Ibadan;7.32344;3.86756;;;;;Enabled
EMTS NG;EMT-3442;EMT-3442;Accessible 24/7;Makurdi;Makurdi;BERE-ORANYAN;Nigeria;Ibadan;7.3748;3.90272;;;;;Enabled
EMTS NG;EMT-3444;EMT-3444;Restricted accessibility: Mo-Sat 8-17h;Ibadan;Ibadan;Seyola Petrol Station. Odinjo. Ibadan ;Nigeria;Ibadan;7.35716789;3.9189403;;;;;Enabled
EMTS NG;EMT-3449;EMT-3449;Restricted accessibility: Mo-Sat 8-17h;Ibadan;Ibadan;MTN_Iyana Adekile Street. Olopometa. Ibadan. Oyo State;Nigeria;Ibadan;7.3735;3.92408;;;;;Enabled
EMTS NG;EMT-3450;EMT-3450;Accessible 24/7;Ibadan;Ibadan;OJUGBEDE COMP..JEGEDE ROAD.OFF OLUNLOYO ROAD.ONA-ARA LGA.IBADAN.OYO STATE.;Nigeria;Ibadan;7.35725;3.94755;;;;;Enabled
EMTS NG;EMT-3458;EMT-3458;Accessible 24/7;Ibadan;Ibadan;Ibadan Toll gate. Ibadan Oyo State.;Nigeria;Ibadan;7.30567;3.86758;;;;;Enabled
EMTS NG;EMT-3459;EMT-3459;Accessible 24/7;Ibadan;Ibadan;ABATITI OLODE ADEGBAYI AREA OFF OLD IFE ROAD IBADAN;Nigeria;Ibadan;7.38857;4.00301;;;;;Enabled
EMTS NG;EMT-3460;EMT-3460;Accessible 24/7;Ibadan;Ibadan;NO 25.NIYI OLOYEDE STREET CELE B/STOP ALAKIA ISEBO .OLD IFE ROAD IBADAN;Nigeria;Ibadan;7.39896;3.98056;;;;;Enabled
EMTS NG;EMT-3464;EMT-3464;Accessible 24/7;Ibadan;Ibadan;E9/ 425B Oke-Adu. Agodi Gate. Ibadan;Nigeria;Ibadan;7.3926;3.91875;;;;;Enabled
EMTS NG;EMT-3468;EMT-3468;Accessible 24/7;Ilorin;Ilorin;NITEL Road Papa Adeyemo Street Ogbomosho. Oyo state.;Nigeria;Ilorin;8.14398;4.22485;;;;;Enabled
EMTS NG;EMT-3471;EMT-3471;Accessible 24/7;Ibadan;Ibadan;K.FAM ENTERPRISES BLOCK INDUSTRY. ABAODO.OLODO BANK AREA. IBADAN.OYO STATE.;Nigeria;Ibadan;7.44013;4.00108;;;;;Enabled
EMTS NG;EMT-3474;EMT-3474;Accessible 24/7;Ibadan;Ibadan;PLOT 5.UNITY ROAD.OFF OLORUNDA ABAA.ALEGONGO.AKOBO OJURIN.IBADAN;Nigeria;Ibadan;7.44266;3.95031;;;;;Enabled
EMTS NG;EMT-4067;EMT-4067;Accessible 24/7;Ibadan;Ibadan;NO13 AYORDE STREET. EKO SURULERE. ABEOKUTA;Nigeria;Ibadan;7.13978;3.32859;;;;;Enabled
EMTS NG;EMT-4068;EMT-4068;Accessible 24/7;Ibadan;Ibadan;Line 2. House 2/4 Federal Housing Estate. Olomore. Abeokuta. Ogun State.;Nigeria;Ibadan;7.14755;3.30748;;;;;Enabled
EMTS NG;EMT-4070;EMT-4070;Accessible 24/7;Ibadan;Ibadan;4 BAPTIST MISSION STR..AGO-OBA ABEOKUTA OGUN STATE;Nigeria;Ibadan;7.1552;3.3369;;;;;Enabled
EMTS NG;EMT-4071;EMT-4071;Accessible 24/7;Ibadan;Ibadan;N0 14. BALOGUN ILORIN STREET.OFF IDI-ABA ROAD.GBANGBA MARKET.IJAIYE.ABEOKUTA.OGUN-STAE.;Nigeria;Ibadan;7.14957;3.3614;;;;;Enabled
